ACTION QUERY 10000 10 Airport Security
ACTION SNIPPET 10000 3643 SEEN_PREVIOUSLY b'ce85eacca345ada5ac9c1bfb63f832b4'
ACTION SNIPPET 10000 3646 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 3649 SNIPPET_NOT_RELEVANT b'130dacf4451b14ec061e102c96f0052b'
ACTION QUERY 10000 3659 What is the risk of airport security breaches?
ACTION SERP 10000 3664 EXAMINE_SERP
ACTION SNIPPET 10000 3667 SNIPPET_NOT_RELEVANT b'ea3e400e-1ae8-11e3-80ac-96205cacb45a'
ACTION SNIPPET 10000 3670 SEEN_PREVIOUSLY b'ff93dc1e-432b-11e3-a624-41d661b0bb78'
ACTION SNIPPET 10000 3673 SEEN_PREVIOUSLY b'8ca8e8fea866a330d43dbb05e2959c5f'
ACTION SNIPPET 10000 3676 SNIPPET_RELEVANT b'615ccdbe-1860-11e6-924d-838753295f9a'
ACTION DOC 10000 3696 EXAMINING_DOCUMENT b'615ccdbe-1860-11e6-924d-838753295f9a'
ACTION MARK 10000 3699 CONSIDERED_RELEVANT b'615ccdbe-1860-11e6-924d-838753295f9a'
ACTION SNIPPET 10000 3702 SEEN_PREVIOUSLY b'3bde0c44-091e-11e5-9e39-0db921c47b93'
ACTION SNIPPET 10000 3705 SNIPPET_NOT_RELEVANT b'3eb688de4233abfcf395b16a6f94fbf3'
ACTION SNIPPET 10000 3708 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 3711 SNIPPET_NOT_RELEVANT b'979b5436-28c4-11e5-960f-22c4ba982ed4'
ACTION SNIPPET 10000 3714 SEEN_PREVIOUSLY b'9f1e6f89c31d5ee87024f6734ddb67eb'
ACTION SNIPPET 10000 3717 SNIPPET_NOT_RELEVANT b'7e7778a8ec6155d966ca8af96adfe2a2'
ACTION SNIPPET 10000 3720 SNIPPET_NOT_RELEVANT b'a3dcd0d37c120b49c2d6490242ec1c1e'
ACTION SNIPPET 10000 3723 SNIPPET_NOT_RELEVANT b'56c6dc7e-7ae1-11e3-af7f-13bf0e9965f6'
ACTION SNIPPET 10000 3726 SNIPPET_NOT_RELEVANT b'67b09a61e27be71fba84424cec87ab8f'
ACTION SNIPPET 10000 3729 SNIPPET_RELEVANT b'9ee816ea-780b-11e3-af7f-13bf0e9965f6'
ACTION DOC 10000 3749 EXAMINING_DOCUMENT b'9ee816ea-780b-11e3-af7f-13bf0e9965f6'
ACTION QUERY 10000 3759 What measures are taken to monitor airport security?
ACTION SERP 10000 3764 EXAMINE_SERP
ACTION SNIPPET 10000 3767 SEEN_PREVIOUSLY b'a817091ff6e514c97fe2edb706547c2a'
ACTION SNIPPET 10000 3770 SEEN_PREVIOUSLY b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 3773 SEEN_PREVIOUSLY b'a96b484c-5890-11e4-8264-deed989ae9a2'
ACTION SNIPPET 10000 3776 SEEN_PREVIOUSLY b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 3779 SNIPPET_NOT_RELEVANT b'93f9b9178c8fb6ab51af214438b0b14b'
ACTION SNIPPET 10000 3782 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 3785 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 3788 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 3791 SNIPPET_RELEVANT b'6b57e9c09d348d0a98933dfa1d8a968a'
ACTION DOC 10000 3811 EXAMINING_DOCUMENT b'6b57e9c09d348d0a98933dfa1d8a968a'
ACTION QUERY 10000 3821 What are the challenges of airport security?
ACTION SERP 10000 3826 EXAMINE_SERP
ACTION SNIPPET 10000 3829 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 3832 SEEN_PREVIOUSLY b'c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a'
ACTION SNIPPET 10000 3835 SNIPPET_NOT_RELEVANT b'8444d1915d8f5cbd2e0572480580ef24'
ACTION SNIPPET 10000 3838 SEEN_PREVIOUSLY b'6be2f768-6ed6-11e2-ac36-3d8d9dcaa2e2'
ACTION SNIPPET 10000 3841 SEEN_PREVIOUSLY b'615ccdbe-1860-11e6-924d-838753295f9a'
ACTION SNIPPET 10000 3844 SNIPPET_RELEVANT b'a0006b44-1099-11e6-8967-7ac733c56f12'
ACTION DOC 10000 3864 EXAMINING_DOCUMENT b'a0006b44-1099-11e6-8967-7ac733c56f12'
ACTION SNIPPET 10000 3867 SNIPPET_NOT_RELEVANT b'470075cefaff09efefcd957e63c20efb'
ACTION SNIPPET 10000 3870 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 3873 SEEN_PREVIOUSLY b'e6b1f52823a64bef434245fa058fbfec'
ACTION QUERY 10000 3883 What is the role of security personnel in airports?
ACTION SERP 10000 3888 EXAMINE_SERP
ACTION SNIPPET 10000 3891 SEEN_PREVIOUSLY b'c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a'
ACTION SNIPPET 10000 3894 SEEN_PREVIOUSLY b'ed60fe5366481fdf69bef10b71c2ba09'
ACTION SNIPPET 10000 3897 SNIPPET_NOT_RELEVANT b'005308753e2d6f8a71c8be31be210e28'
ACTION SNIPPET 10000 3900 SNIPPET_RELEVANT b'99ba03e0e47b9a9c3e1b8047457ac434'
ACTION DOC 10000 3920 EXAMINING_DOCUMENT b'99ba03e0e47b9a9c3e1b8047457ac434'
ACTION SNIPPET 10000 3923 SNIPPET_RELEVANT b'34b2f65e93d55f2f4ed335597853f155'
ACTION DOC 10000 3943 EXAMINING_DOCUMENT b'34b2f65e93d55f2f4ed335597853f155'
ACTION QUERY 10000 3953 How do airport authorities screen carry-on luggage?
ACTION SERP 10000 3958 EXAMINE_SERP
ACTION SNIPPET 10000 3961 SNIPPET_NOT_RELEVANT b'a2a423a9fca476a5bf44faf18f06eb46'
ACTION SNIPPET 10000 3964 SNIPPET_NOT_RELEVANT b'bdcba833e9e34fae77b3b123fb554b7c'
ACTION SNIPPET 10000 3967 SEEN_PREVIOUSLY b'3109a76082f03c08b1fd47bb47a451f9'
ACTION SNIPPET 10000 3970 SEEN_PREVIOUSLY b'0bf6de6987f7f5d6ef2169c265e6f808'
ACTION SNIPPET 10000 3973 SNIPPET_NOT_RELEVANT b'8444d1915d8f5cbd2e0572480580ef24'
ACTION SNIPPET 10000 3976 SNIPPET_NOT_RELEVANT b'9d9e751fb60decf70115d0174551998c'
ACTION SNIPPET 10000 3979 SNIPPET_RELEVANT b'e1b70d76-4e31-11e4-babe-e91da079cb8a'
ACTION DOC 10000 3999 EXAMINING_DOCUMENT b'e1b70d76-4e31-11e4-babe-e91da079cb8a'
ACTION MARK 10000 4002 CONSIDERED_RELEVANT b'e1b70d76-4e31-11e4-babe-e91da079cb8a'
ACTION SNIPPET 10000 4005 SEEN_PREVIOUSLY b'909ed70a4f7c81bc9196f1c842970706'
ACTION SNIPPET 10000 4008 SNIPPET_NOT_RELEVANT b'698680e5d7ccc567f41769abd6464b5a'
ACTION SNIPPET 10000 4011 SNIPPET_NOT_RELEVANT b'dee6a4a924bdfc3a3243cd01ec07df20'
ACTION SNIPPET 10000 4014 SNIPPET_NOT_RELEVANT b'616bc810-9db7-11e5-a3c5-c77f2cc5a43c'
ACTION SNIPPET 10000 4017 SNIPPET_NOT_RELEVANT b'71f1d984646650240466d2ae3481ebf7'
ACTION SNIPPET 10000 4020 SEEN_PREVIOUSLY b'f73cad84-e76c-11e4-9a6a-c1ab95a0600b'
ACTION SNIPPET 10000 4023 SNIPPET_NOT_RELEVANT b'7e69622a-5091-11e4-babe-e91da079cb8a'
ACTION SNIPPET 10000 4026 SNIPPET_RELEVANT b'412af2d6-0988-11e2-a10c-fa5a255a9258'
ACTION DOC 10000 4046 EXAMINING_DOCUMENT b'412af2d6-0988-11e2-a10c-fa5a255a9258'
ACTION SNIPPET 10000 4049 SEEN_PREVIOUSLY b'0ad0297b51760f715083385fde0e0ef2'
ACTION SNIPPET 10000 4052 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION QUERY 10000 4062 What is the impact of airport security on immigration?
ACTION SERP 10000 4067 EXAMINE_SERP
ACTION SNIPPET 10000 4070 SNIPPET_NOT_RELEVANT b'bccd843a9134e231cc56bf057aefc0a9'
ACTION SNIPPET 10000 4073 SNIPPET_NOT_RELEVANT b'98360cbe5a589cd75f51b2fd2116062e'
ACTION SNIPPET 10000 4076 SNIPPET_RELEVANT b'30a3879ec408d88836ca40a219e2ca06'
ACTION DOC 10000 4096 EXAMINING_DOCUMENT b'30a3879ec408d88836ca40a219e2ca06'
ACTION SNIPPET 10000 4099 SNIPPET_RELEVANT b'8e870701a600b91baefea50730779540'
ACTION DOC 10000 4119 EXAMINING_DOCUMENT b'8e870701a600b91baefea50730779540'
ACTION QUERY 10000 4129 How do airports maintain security in transit zones?
ACTION SERP 10000 4134 EXAMINE_SERP
ACTION SNIPPET 10000 4137 SNIPPET_NOT_RELEVANT b'99931b13980b8342bf41bdc36b9724aa'
ACTION SNIPPET 10000 4140 SNIPPET_NOT_RELEVANT b'3bff348c-ddba-11e2-b797-cbd4cb13f9c6'
ACTION SNIPPET 10000 4143 SNIPPET_RELEVANT b'5f6a15a2565ea06d197ffbeaca4811fe'
ACTION DOC 10000 4163 EXAMINING_DOCUMENT b'5f6a15a2565ea06d197ffbeaca4811fe'
ACTION SNIPPET 10000 4166 SNIPPET_NOT_RELEVANT b'5a13b606-dc1a-11e2-9218-bc2ac7cd44e2'
ACTION SNIPPET 10000 4169 SNIPPET_RELEVANT b'ed2e84d0-fac8-11e2-a369-d1954abcb7e3'
ACTION DOC 10000 4189 EXAMINING_DOCUMENT b'ed2e84d0-fac8-11e2-a369-d1954abcb7e3'
ACTION QUERY 10000 4199 What are the different types of airport security checks?
ACTION SERP 10000 4204 EXAMINE_SERP
ACTION SNIPPET 10000 4207 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 4210 SNIPPET_NOT_RELEVANT b'98128c963ac973fc751546cd13db9dfc'
ACTION SNIPPET 10000 4213 SNIPPET_RELEVANT b'851297e04c4b2490fd579727de62a632'
ACTION DOC 10000 4233 EXAMINING_DOCUMENT b'851297e04c4b2490fd579727de62a632'
ACTION SNIPPET 10000 4236 SEEN_PREVIOUSLY b'f73cad84-e76c-11e4-9a6a-c1ab95a0600b'
ACTION SNIPPET 10000 4239 SNIPPET_RELEVANT b'1d608e61d663fdcfd44a2a3e6cc4d973'
ACTION DOC 10000 4259 EXAMINING_DOCUMENT b'1d608e61d663fdcfd44a2a3e6cc4d973'
ACTION MARK 10000 4262 CONSIDERED_RELEVANT b'1d608e61d663fdcfd44a2a3e6cc4d973'
ACTION SNIPPET 10000 4265 SNIPPET_RELEVANT b'9f97965e0ed09d5e917a9a98b3eb86ff'
ACTION DOC 10000 4285 EXAMINING_DOCUMENT b'9f97965e0ed09d5e917a9a98b3eb86ff'
ACTION MARK 10000 4288 CONSIDERED_RELEVANT b'9f97965e0ed09d5e917a9a98b3eb86ff'
ACTION SNIPPET 10000 4291 SEEN_PREVIOUSLY b'ed408c80-1d3c-11e2-b647-bb1668e64058'
ACTION SNIPPET 10000 4294 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 4297 SNIPPET_NOT_RELEVANT b'8e864e0a-993e-11e1-9c00-4876538800d6'
ACTION SNIPPET 10000 4300 SNIPPET_NOT_RELEVANT b'd33fef738b1a90037ffdc8eb8df82491'
ACTION SNIPPET 10000 4303 SNIPPET_NOT_RELEVANT b'b9861e5ef6fc4d21b3f06edaeb0e9acc'
ACTION SNIPPET 10000 4306 SEEN_PREVIOUSLY b'2a15d291261ae0673ef92e9c4a4c0298'
ACTION SNIPPET 10000 4309 SNIPPET_RELEVANT b'f885525ca0f5164e49fe036ff780f05b'
ACTION DOC 10000 4329 EXAMINING_DOCUMENT b'f885525ca0f5164e49fe036ff780f05b'
ACTION MARK 10000 4332 CONSIDERED_RELEVANT b'f885525ca0f5164e49fe036ff780f05b'
ACTION SNIPPET 10000 4335 SNIPPET_RELEVANT b'd619912a-5715-11e1-8fb4-e176e27720b6'
ACTION DOC 10000 4355 EXAMINING_DOCUMENT b'd619912a-5715-11e1-8fb4-e176e27720b6'
ACTION SNIPPET 10000 4358 SNIPPET_RELEVANT b'570ede22-0eb3-11e5-adec-e82f8395c032'
ACTION DOC 10000 4378 EXAMINING_DOCUMENT b'570ede22-0eb3-11e5-adec-e82f8395c032'
ACTION MARK 10000 4381 CONSIDERED_RELEVANT b'570ede22-0eb3-11e5-adec-e82f8395c032'
ACTION SNIPPET 10000 4384 SEEN_PREVIOUSLY b'e2be316c2538762567d18a6bbb5b88a4'
ACTION SNIPPET 10000 4387 SNIPPET_NOT_RELEVANT b'5f0d91e71188acf7c6b8b771cdda207d'
ACTION SNIPPET 10000 4390 SNIPPET_RELEVANT b'3cac8e5e-5c2f-11e3-be07-006c776266ed'
ACTION DOC 10000 4410 EXAMINING_DOCUMENT b'3cac8e5e-5c2f-11e3-be07-006c776266ed'
ACTION MARK 10000 4413 CONSIDERED_RELEVANT b'3cac8e5e-5c2f-11e3-be07-006c776266ed'
ACTION SNIPPET 10000 4416 SNIPPET_RELEVANT b'46ca7fd850bcf064fe3ad06ef3f5a798'
ACTION DOC 10000 4436 EXAMINING_DOCUMENT b'46ca7fd850bcf064fe3ad06ef3f5a798'
ACTION SNIPPET 10000 4439 SEEN_PREVIOUSLY b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 4442 SNIPPET_RELEVANT b'fb59be33b9f2b4e4edf70133b65e477e'
ACTION DOC 10000 4462 EXAMINING_DOCUMENT b'fb59be33b9f2b4e4edf70133b65e477e'
ACTION MARK 10000 4465 CONSIDERED_RELEVANT b'fb59be33b9f2b4e4edf70133b65e477e'
ACTION SNIPPET 10000 4468 SNIPPET_RELEVANT b'f989150e-f2f5-11e2-ae43-b31dc363c3bf'
ACTION DOC 10000 4488 EXAMINING_DOCUMENT b'f989150e-f2f5-11e2-ae43-b31dc363c3bf'
ACTION MARK 10000 4491 CONSIDERED_RELEVANT b'f989150e-f2f5-11e2-ae43-b31dc363c3bf'
ACTION SNIPPET 10000 4494 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 4497 SNIPPET_RELEVANT b'89fd372971178fd9e096432b8a6fac51'
ACTION DOC 10000 4517 EXAMINING_DOCUMENT b'89fd372971178fd9e096432b8a6fac51'
ACTION SNIPPET 10000 4520 SNIPPET_RELEVANT b'e5e38900afcaa621bcbba09005c49a65'
ACTION DOC 10000 4540 EXAMINING_DOCUMENT b'e5e38900afcaa621bcbba09005c49a65'
ACTION SNIPPET 10000 4543 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
ACTION QUERY 10000 4553 What are the potential threats to airport security?
ACTION SERP 10000 4558 EXAMINE_SERP
ACTION SNIPPET 10000 4561 SNIPPET_RELEVANT b'ea3e400e-1ae8-11e3-80ac-96205cacb45a'
ACTION DOC 10000 4581 EXAMINING_DOCUMENT b'ea3e400e-1ae8-11e3-80ac-96205cacb45a'
ACTION SNIPPET 10000 4584 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 4587 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 4590 SNIPPET_RELEVANT b'6b59ddc8-21a3-11e2-ac85-e669876c6a24'
ACTION DOC 10000 4610 EXAMINING_DOCUMENT b'6b59ddc8-21a3-11e2-ac85-e669876c6a24'
ACTION QUERY 10000 4620 What is the role of technology in airport security?
ACTION SERP 10000 4625 EXAMINE_SERP
ACTION SNIPPET 10000 4628 SNIPPET_RELEVANT b'7bd96775ed2505449f1025335cd6dba7'
ACTION DOC 10000 4648 EXAMINING_DOCUMENT b'7bd96775ed2505449f1025335cd6dba7'
ACTION SNIPPET 10000 4651 SEEN_PREVIOUSLY b'2eca61a4-6f86-11e1-9118-82b72e1e284a'
ACTION SNIPPET 10000 4654 SNIPPET_RELEVANT b'0afdf388-30c2-11e1-b034-d347de95dcfe'
ACTION DOC 10000 4674 EXAMINING_DOCUMENT b'0afdf388-30c2-11e1-b034-d347de95dcfe'
ACTION MARK 10000 4677 CONSIDERED_RELEVANT b'0afdf388-30c2-11e1-b034-d347de95dcfe'
ACTION SNIPPET 10000 4680 SEEN_PREVIOUSLY b'c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a'
ACTION SNIPPET 10000 4683 SNIPPET_NOT_RELEVANT b'3dabab9a-5d64-11e5-b38e-06883aacba64'
ACTION SNIPPET 10000 4686 SNIPPET_NOT_RELEVANT b'75b2727c-4de4-11e2-950a-7863a013264b'
ACTION SNIPPET 10000 4689 SEEN_PREVIOUSLY b'f52deaeee008d3794df2d24d258a95ca'
ACTION SNIPPET 10000 4692 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 4695 SEEN_PREVIOUSLY b'd619912a-5715-11e1-8fb4-e176e27720b6'
ACTION SNIPPET 10000 4698 SEEN_PREVIOUSLY b'bf52c568-a5ea-11e2-8302-3c7e0ea97057'
ACTION SNIPPET 10000 4701 SEEN_PREVIOUSLY b'df02e9825714bcaae23f1fc41a21573a'
ACTION SNIPPET 10000 4704 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 4707 SEEN_PREVIOUSLY b'2a15d291261ae0673ef92e9c4a4c0298'
ACTION SNIPPET 10000 4710 SNIPPET_RELEVANT b'f5a5cd2c3ef20d0550a3dd623702d23d'
ACTION DOC 10000 4730 EXAMINING_DOCUMENT b'f5a5cd2c3ef20d0550a3dd623702d23d'
ACTION QUERY 10000 4740 How did 9/11 change the airport security system?
ACTION SERP 10000 4745 EXAMINE_SERP
ACTION SNIPPET 10000 4748 SNIPPET_RELEVANT b'53a58a181c320522aad70170fe30679b'
ACTION DOC 10000 4768 EXAMINING_DOCUMENT b'53a58a181c320522aad70170fe30679b'
ACTION SNIPPET 10000 4771 SNIPPET_NOT_RELEVANT b'5a5ebd78a6e00436ec199c2091de7122'
ACTION SNIPPET 10000 4774 SNIPPET_RELEVANT b'eb236ad886750e67064c1b214dc5390b'
ACTION DOC 10000 4794 EXAMINING_DOCUMENT b'eb236ad886750e67064c1b214dc5390b'
ACTION QUERY 10000 4804 How do airport authorities respond to security threats?
ACTION SERP 10000 4809 EXAMINE_SERP
ACTION SNIPPET 10000 4812 SNIPPET_RELEVANT b'9c92d36e-e73c-11e6-bae0-9af981cb61ef'
ACTION DOC 10000 4832 EXAMINING_DOCUMENT b'9c92d36e-e73c-11e6-bae0-9af981cb61ef'
ACTION SNIPPET 10000 4835 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 4838 SEEN_PREVIOUSLY b'aba4fc8c24fc4f75fb541f9f70893bd6'
ACTION SNIPPET 10000 4841 SEEN_PREVIOUSLY b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 4844 SEEN_PREVIOUSLY b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 4847 SEEN_PREVIOUSLY b'07a71cda-2a58-11e5-bd33-395c05608059'
ACTION SNIPPET 10000 4850 SEEN_PREVIOUSLY b'ed60fe5366481fdf69bef10b71c2ba09'
ACTION SNIPPET 10000 4853 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 4856 SEEN_PREVIOUSLY b'0bf6de6987f7f5d6ef2169c265e6f808'
ACTION QUERY 10000 4866 What are the strategies for airport security?
ACTION SERP 10000 4871 EXAMINE_SERP
ACTION SNIPPET 10000 4874 SNIPPET_NOT_RELEVANT b'6f15b2ea-4fd0-11e4-877c-335b53ffe736'
ACTION SNIPPET 10000 4877 SNIPPET_NOT_RELEVANT b'910e23e8-48b3-11e3-a196-3544a03c2351'
ACTION SNIPPET 10000 4880 SNIPPET_NOT_RELEVANT b'94338494-9bc2-11e2-9bda-edd1a7fb557d'
ACTION SNIPPET 10000 4883 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION SNIPPET 10000 4886 SNIPPET_NOT_RELEVANT b'3c9c5b98-7def-11e7-9d08-b79f191668ed'
ACTION SNIPPET 10000 4889 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 4892 SEEN_PREVIOUSLY b'851aab716406af79167c0c8bc0387c98'
ACTION SNIPPET 10000 4895 SNIPPET_RELEVANT b'b3a34237f90c73c2c53e8d87b65ab658'
ACTION DOC 10000 4915 EXAMINING_DOCUMENT b'b3a34237f90c73c2c53e8d87b65ab658'
ACTION SNIPPET 10000 4918 SEEN_PREVIOUSLY b'4d0dc5d1d779de995afbfc34ba0d984e'
ACTION QUERY 10000 4928 What are the current trends in airport security?
ACTION SERP 10000 4933 EXAMINE_SERP
ACTION SNIPPET 10000 4936 SNIPPET_RELEVANT b'3454ef98-774f-11e5-bc80-9091021aeb69'
ACTION DOC 10000 4956 EXAMINING_DOCUMENT b'3454ef98-774f-11e5-bc80-9091021aeb69'
ACTION SNIPPET 10000 4959 SNIPPET_RELEVANT b'698680e5d7ccc567f41769abd6464b5a'
ACTION DOC 10000 4979 EXAMINING_DOCUMENT b'698680e5d7ccc567f41769abd6464b5a'
ACTION MARK 10000 4982 CONSIDERED_RELEVANT b'698680e5d7ccc567f41769abd6464b5a'
ACTION SNIPPET 10000 4985 SNIPPET_RELEVANT b'4159f34e8e10ba92d0ae59755308979c'
ACTION DOC 10000 5005 EXAMINING_DOCUMENT b'4159f34e8e10ba92d0ae59755308979c'
ACTION SNIPPET 10000 5008 SNIPPET_NOT_RELEVANT b'a76163b6-48a5-11e3-bf0c-cebf37c6f484'
ACTION SNIPPET 10000 5011 SEEN_PREVIOUSLY b'd50271a2-66da-11e5-9ef3-fde182507eac'
ACTION SNIPPET 10000 5014 SEEN_PREVIOUSLY b'89fd372971178fd9e096432b8a6fac51'
ACTION SNIPPET 10000 5017 SNIPPET_RELEVANT b'f9c3f29cca522217a66ea8379454c20e'
ACTION DOC 10000 5037 EXAMINING_DOCUMENT b'f9c3f29cca522217a66ea8379454c20e'
ACTION MARK 10000 5040 CONSIDERED_RELEVANT b'f9c3f29cca522217a66ea8379454c20e'
ACTION SNIPPET 10000 5043 SNIPPET_RELEVANT b'45c17daade84edc602dc921e640beb40'
ACTION DOC 10000 5063 EXAMINING_DOCUMENT b'45c17daade84edc602dc921e640beb40'
ACTION MARK 10000 5066 CONSIDERED_RELEVANT b'45c17daade84edc602dc921e640beb40'
ACTION SNIPPET 10000 5069 SEEN_PREVIOUSLY b'b3a34237f90c73c2c53e8d87b65ab658'
ACTION SNIPPET 10000 5072 SNIPPET_NOT_RELEVANT b'46614dbc35845145d9a572bf2630110f'
ACTION SNIPPET 10000 5075 SNIPPET_RELEVANT b'c7dbc69e209e1b905e213b17960e2b7e'
ACTION DOC 10000 5095 EXAMINING_DOCUMENT b'c7dbc69e209e1b905e213b17960e2b7e'
ACTION SNIPPET 10000 5098 SNIPPET_NOT_RELEVANT b'fa578eceb75b144d1238f9fbef67d9a4'
ACTION SNIPPET 10000 5101 SEEN_PREVIOUSLY b'd34bd455a672fffb043e6f9cc111d767'
ACTION SNIPPET 10000 5104 SNIPPET_RELEVANT b'1ee1bb0c7a81aaec050e1a79f1aac0b1'
ACTION DOC 10000 5124 EXAMINING_DOCUMENT b'1ee1bb0c7a81aaec050e1a79f1aac0b1'
ACTION QUERY 10000 5134 How do airports prevent identity theft?
ACTION SERP 10000 5139 EXAMINE_SERP
ACTION SNIPPET 10000 5142 SNIPPET_NOT_RELEVANT b'cdf7b5d2-82d1-11e3-9dd4-e7278db80d86'
ACTION SNIPPET 10000 5145 SNIPPET_NOT_RELEVANT b'7cd3bd42-b4f2-11e3-8cb6-284052554d74'
ACTION SNIPPET 10000 5148 SNIPPET_NOT_RELEVANT b'4a387f00ebc3f6ba25f06582182785f2'
ACTION SNIPPET 10000 5151 SNIPPET_NOT_RELEVANT b'45bd4a06bb372f87a273db1b39d4fe3d'
ACTION SNIPPET 10000 5154 SNIPPET_NOT_RELEVANT b'7129e882-51ca-11e1-bd4f-8a7d53f6d6c2'
ACTION SNIPPET 10000 5157 SNIPPET_RELEVANT b'1bb60e169b19a85d3d45391aa6b155a4'
ACTION DOC 10000 5177 EXAMINING_DOCUMENT b'1bb60e169b19a85d3d45391aa6b155a4'
ACTION SNIPPET 10000 5180 SNIPPET_NOT_RELEVANT b'07cb90ca-9599-11e2-bc8a-934ce979aa74'
ACTION SNIPPET 10000 5183 SNIPPET_RELEVANT b'2ab22818a5e554dfd856d14ce77641c9'
ACTION DOC 10000 5203 EXAMINING_DOCUMENT b'2ab22818a5e554dfd856d14ce77641c9'
ACTION QUERY 10000 5213 What is the impact of airport security on the economy?
ACTION SERP 10000 5218 EXAMINE_SERP
ACTION SNIPPET 10000 5221 SNIPPET_NOT_RELEVANT b'2801c2ade990b342412c8a3c4dfbc24e'
ACTION SNIPPET 10000 5224 SNIPPET_NOT_RELEVANT b'276d5d0c-1572-11e7-ada0-1489b735b3a3'
ACTION SNIPPET 10000 5227 SNIPPET_RELEVANT b'a4d1b0b0-7d17-11e2-9a75-dab0201670da'
ACTION DOC 10000 5247 EXAMINING_DOCUMENT b'a4d1b0b0-7d17-11e2-9a75-dab0201670da'
ACTION SNIPPET 10000 5250 SNIPPET_RELEVANT b'bc294b2c-744b-11e6-9781-49e591781754'
ACTION DOC 10000 5270 EXAMINING_DOCUMENT b'bc294b2c-744b-11e6-9781-49e591781754'
ACTION QUERY 10000 5280 How do airports balance security and convenience?
ACTION SERP 10000 5285 EXAMINE_SERP
ACTION SNIPPET 10000 5288 SEEN_PREVIOUSLY b'4d0dc5d1d779de995afbfc34ba0d984e'
ACTION SNIPPET 10000 5291 SNIPPET_RELEVANT b'25a73d90-3c96-11e6-9e16-4cf01a41decb'
ACTION DOC 10000 5311 EXAMINING_DOCUMENT b'25a73d90-3c96-11e6-9e16-4cf01a41decb'
ACTION SNIPPET 10000 5314 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 5317 SNIPPET_NOT_RELEVANT b'e2f512caca38a327f59733036026ef27'
ACTION SNIPPET 10000 5320 SEEN_PREVIOUSLY b'615ccdbe-1860-11e6-924d-838753295f9a'
ACTION SNIPPET 10000 5323 SEEN_PREVIOUSLY b'9f1e6f89c31d5ee87024f6734ddb67eb'
ACTION SNIPPET 10000 5326 SNIPPET_RELEVANT b'2e163e3017dfb88235ff1f8ad4c71f0c'
ACTION DOC 10000 5346 EXAMINING_DOCUMENT b'2e163e3017dfb88235ff1f8ad4c71f0c'
ACTION QUERY 10000 5356 What is the role of intelligence in airport security?
ACTION SERP 10000 5361 EXAMINE_SERP
ACTION SNIPPET 10000 5364 SNIPPET_NOT_RELEVANT b'b7c4c3ac-2146-11e6-8690-f14ca9de2972'
