ACTION QUERY 10000 10 journalist risks
ACTION DOC 10000 5944 EXAMINING_DOCUMENT b'505364'
ACTION SNIPPET 10000 5947 SNIPPET_NOT_RELEVANT b'884916'
ACTION SNIPPET 10000 5950 SNIPPET_RELEVANT b'809508'
ACTION DOC 10000 5970 EXAMINING_DOCUMENT b'809508'
ACTION MARK 10000 5973 CONSIDERED_RELEVANT b'809508'
ACTION SNIPPET 10000 5976 SNIPPET_NOT_RELEVANT b'140122'
ACTION SNIPPET 10000 5979 SNIPPET_RELEVANT b'1733529'
ACTION DOC 10000 5999 EXAMINING_DOCUMENT b'1733529'
ACTION SNIPPET 10000 6002 SNIPPET_NOT_RELEVANT b'1684402'
ACTION SNIPPET 10000 6005 SNIPPET_NOT_RELEVANT b'1617126'
ACTION SNIPPET 10000 6008 SNIPPET_NOT_RELEVANT b'1809407'
ACTION SNIPPET 10000 6011 SNIPPET_NOT_RELEVANT b'1494499'
ACTION SNIPPET 10000 6014 SNIPPET_NOT_RELEVANT b'1578929'
ACTION SNIPPET 10000 6017 SNIPPET_NOT_RELEVANT b'725457'
ACTION SNIPPET 10000 6020 SNIPPET_RELEVANT b'1773729'
ACTION DOC 10000 6040 EXAMINING_DOCUMENT b'1773729'
ACTION QUERY 10000 6050 Journalist digital security
ACTION SERP 10000 6055 EXAMINE_SERP
ACTION SNIPPET 10000 6058 SNIPPET_NOT_RELEVANT b'1334768'
ACTION SNIPPET 10000 6061 SNIPPET_NOT_RELEVANT b'686195'
ACTION SNIPPET 10000 6064 SNIPPET_NOT_RELEVANT b'1286028'
ACTION SNIPPET 10000 6067 SNIPPET_NOT_RELEVANT b'1641084'
ACTION SNIPPET 10000 6070 SNIPPET_RELEVANT b'1031042'
ACTION DOC 10000 6090 EXAMINING_DOCUMENT b'1031042'
ACTION SNIPPET 10000 6093 SNIPPET_NOT_RELEVANT b'1316304'
ACTION SNIPPET 10000 6096 SNIPPET_NOT_RELEVANT b'1481077'
ACTION SNIPPET 10000 6099 SNIPPET_NOT_RELEVANT b'1600710'
ACTION SNIPPET 10000 6102 SNIPPET_RELEVANT b'1778274'
ACTION DOC 10000 6122 EXAMINING_DOCUMENT b'1778274'
ACTION QUERY 10000 6132 Media digital security
ACTION SERP 10000 6137 EXAMINE_SERP
ACTION SNIPPET 10000 6140 SNIPPET_RELEVANT b'1336342'
ACTION DOC 10000 6160 EXAMINING_DOCUMENT b'1336342'
ACTION SNIPPET 10000 6163 SNIPPET_NOT_RELEVANT b'1548365'
ACTION SNIPPET 10000 6166 SNIPPET_NOT_RELEVANT b'1244951'
ACTION SNIPPET 10000 6169 SNIPPET_RELEVANT b'1619417'
ACTION DOC 10000 6189 EXAMINING_DOCUMENT b'1619417'
ACTION QUERY 10000 6199 How to keep journalists safe
ACTION SERP 10000 6204 EXAMINE_SERP
ACTION SNIPPET 10000 6207 SNIPPET_RELEVANT b'565954'
ACTION DOC 10000 6227 EXAMINING_DOCUMENT b'565954'
ACTION SNIPPET 10000 6230 SEEN_PREVIOUSLY b'329987'
ACTION SNIPPET 10000 6233 SNIPPET_NOT_RELEVANT b'1765646'
ACTION SNIPPET 10000 6236 SEEN_PREVIOUSLY b'1344903'
ACTION SNIPPET 10000 6239 SNIPPET_RELEVANT b'311317'
ACTION DOC 10000 6259 EXAMINING_DOCUMENT b'311317'
ACTION QUERY 10000 6269 Journalist mental health risks
ACTION SERP 10000 6274 EXAMINE_SERP
ACTION SNIPPET 10000 6277 SNIPPET_RELEVANT b'1237778'
ACTION DOC 10000 6297 EXAMINING_DOCUMENT b'1237778'
ACTION SNIPPET 10000 6300 SNIPPET_NOT_RELEVANT b'1412110'
ACTION SNIPPET 10000 6303 SNIPPET_NOT_RELEVANT b'1632786'
ACTION SNIPPET 10000 6306 SNIPPET_NOT_RELEVANT b'1604537'
ACTION SNIPPET 10000 6309 SNIPPET_NOT_RELEVANT b'1160752'
ACTION SNIPPET 10000 6312 SNIPPET_NOT_RELEVANT b'1154549'
ACTION SNIPPET 10000 6315 SNIPPET_NOT_RELEVANT b'1078479'
ACTION SNIPPET 10000 6318 SNIPPET_RELEVANT b'630942'
ACTION DOC 10000 6338 EXAMINING_DOCUMENT b'630942'
ACTION QUERY 10000 6348 Media mental health risks
ACTION SERP 10000 6353 EXAMINE_SERP
ACTION SNIPPET 10000 6356 SNIPPET_NOT_RELEVANT b'1189891'
ACTION SNIPPET 10000 6359 SNIPPET_RELEVANT b'690959'
ACTION DOC 10000 6379 EXAMINING_DOCUMENT b'690959'
ACTION SNIPPET 10000 6382 SNIPPET_NOT_RELEVANT b'1189500'
ACTION SNIPPET 10000 6385 SNIPPET_NOT_RELEVANT b'1128257'
ACTION SNIPPET 10000 6388 SNIPPET_RELEVANT b'1189018'
ACTION DOC 10000 6408 EXAMINING_DOCUMENT b'1189018'
ACTION QUERY 10000 6418 Journalist assault prevention
ACTION SERP 10000 6423 EXAMINE_SERP
ACTION SNIPPET 10000 6426 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 6429 SNIPPET_RELEVANT b'528369'
ACTION DOC 10000 6449 EXAMINING_DOCUMENT b'528369'
ACTION SNIPPET 10000 6452 SNIPPET_NOT_RELEVANT b'216664'
ACTION SNIPPET 10000 6455 SEEN_PREVIOUSLY b'186202'
ACTION SNIPPET 10000 6458 SNIPPET_NOT_RELEVANT b'365119'
ACTION SNIPPET 10000 6461 SEEN_PREVIOUSLY b'1738061'
ACTION SNIPPET 10000 6464 SNIPPET_NOT_RELEVANT b'639132'
ACTION SNIPPET 10000 6467 SEEN_PREVIOUSLY b'1735225'
ACTION SNIPPET 10000 6470 SNIPPET_RELEVANT b'520855'
ACTION DOC 10000 6490 EXAMINING_DOCUMENT b'520855'
ACTION QUERY 10000 6500 Media assault prevention
ACTION SERP 10000 6505 EXAMINE_SERP
ACTION SNIPPET 10000 6508 SEEN_PREVIOUSLY b'528369'
ACTION SNIPPET 10000 6511 SNIPPET_RELEVANT b'639132'
ACTION DOC 10000 6531 EXAMINING_DOCUMENT b'639132'
ACTION SNIPPET 10000 6534 SNIPPET_NOT_RELEVANT b'365119'
ACTION SNIPPET 10000 6537 SNIPPET_NOT_RELEVANT b'1616193'
ACTION SNIPPET 10000 6540 SNIPPET_NOT_RELEVANT b'216664'
ACTION SNIPPET 10000 6543 SNIPPET_RELEVANT b'82839'
ACTION DOC 10000 6563 EXAMINING_DOCUMENT b'82839'
ACTION QUERY 10000 6573 Press safety protocols
ACTION SERP 10000 6578 EXAMINE_SERP
ACTION SNIPPET 10000 6581 SNIPPET_NOT_RELEVANT b'1791459'
ACTION SNIPPET 10000 6584 SNIPPET_NOT_RELEVANT b'1334166'
ACTION SNIPPET 10000 6587 SNIPPET_RELEVANT b'1284852'
ACTION DOC 10000 6607 EXAMINING_DOCUMENT b'1284852'
ACTION SNIPPET 10000 6610 SNIPPET_NOT_RELEVANT b'1171122'
ACTION SNIPPET 10000 6613 SNIPPET_RELEVANT b'1801094'
ACTION DOC 10000 6633 EXAMINING_DOCUMENT b'1801094'
ACTION QUERY 10000 6643 Journalist kidnapping prevention
ACTION SERP 10000 6648 EXAMINE_SERP
ACTION SNIPPET 10000 6651 SNIPPET_RELEVANT b'385564'
ACTION DOC 10000 6671 EXAMINING_DOCUMENT b'385564'
ACTION MARK 10000 6674 CONSIDERED_RELEVANT b'385564'
ACTION SNIPPET 10000 6677 SNIPPET_RELEVANT b'1145399'
ACTION DOC 10000 6697 EXAMINING_DOCUMENT b'1145399'
ACTION SNIPPET 10000 6700 SEEN_PREVIOUSLY b'118258'
ACTION SNIPPET 10000 6703 SNIPPET_RELEVANT b'704928'
ACTION DOC 10000 6723 EXAMINING_DOCUMENT b'704928'
ACTION SNIPPET 10000 6726 SEEN_PREVIOUSLY b'1364005'
ACTION QUERY 10000 6736 Cyberattack risks for journalists
ACTION SERP 10000 6741 EXAMINE_SERP
ACTION SNIPPET 10000 6744 SEEN_PREVIOUSLY b'1474318'
ACTION SNIPPET 10000 6747 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 6750 SEEN_PREVIOUSLY b'344024'
ACTION SNIPPET 10000 6753 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 6756 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 6759 SNIPPET_RELEVANT b'1483474'
ACTION DOC 10000 6779 EXAMINING_DOCUMENT b'1483474'
ACTION SNIPPET 10000 6782 SEEN_PREVIOUSLY b'1467740'
ACTION SNIPPET 10000 6785 SNIPPET_RELEVANT b'1364102'
ACTION DOC 10000 6805 EXAMINING_DOCUMENT b'1364102'
ACTION QUERY 10000 6815 Investigative journalist intimidation
ACTION SERP 10000 6820 EXAMINE_SERP
ACTION SNIPPET 10000 6823 SEEN_PREVIOUSLY b'1005251'
ACTION SNIPPET 10000 6826 SNIPPET_RELEVANT b'1020059'
ACTION DOC 10000 6846 EXAMINING_DOCUMENT b'1020059'
ACTION SNIPPET 10000 6849 SNIPPET_RELEVANT b'1615111'
ACTION DOC 10000 6869 EXAMINING_DOCUMENT b'1615111'
ACTION QUERY 10000 6879 Journalist protest coverage risks
ACTION SERP 10000 6884 EXAMINE_SERP
ACTION SNIPPET 10000 6887 SNIPPET_NOT_RELEVANT b'1450889'
ACTION SNIPPET 10000 6890 SNIPPET_RELEVANT b'248744'
ACTION DOC 10000 6910 EXAMINING_DOCUMENT b'248744'
ACTION MARK 10000 6913 CONSIDERED_RELEVANT b'248744'
ACTION SNIPPET 10000 6916 SNIPPET_NOT_RELEVANT b'474938'
ACTION SNIPPET 10000 6919 SNIPPET_NOT_RELEVANT b'1765646'
ACTION SNIPPET 10000 6922 SNIPPET_RELEVANT b'496052'
ACTION DOC 10000 6942 EXAMINING_DOCUMENT b'496052'
ACTION SNIPPET 10000 6945 SNIPPET_NOT_RELEVANT b'1847925'
ACTION SNIPPET 10000 6948 SNIPPET_NOT_RELEVANT b'1772081'
ACTION SNIPPET 10000 6951 SNIPPET_NOT_RELEVANT b'1380542'
ACTION SNIPPET 10000 6954 SNIPPET_RELEVANT b'539059'
ACTION DOC 10000 6974 EXAMINING_DOCUMENT b'539059'
ACTION QUERY 10000 6984 Media protest coverage risks
ACTION SERP 10000 6989 EXAMINE_SERP
ACTION SNIPPET 10000 6992 SNIPPET_RELEVANT b'1450889'
ACTION DOC 10000 7012 EXAMINING_DOCUMENT b'1450889'
ACTION SNIPPET 10000 7015 SNIPPET_NOT_RELEVANT b'1847925'
ACTION SNIPPET 10000 7018 SNIPPET_RELEVANT b'252390'
ACTION DOC 10000 7038 EXAMINING_DOCUMENT b'252390'
ACTION QUERY 10000 7048 Journalist death threats
ACTION SERP 10000 7053 EXAMINE_SERP
ACTION SNIPPET 10000 7056 SNIPPET_NOT_RELEVANT b'515160'
ACTION SNIPPET 10000 7059 SEEN_PREVIOUSLY b'728599'
ACTION SNIPPET 10000 7062 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 7065 SNIPPET_NOT_RELEVANT b'1818267'
ACTION SNIPPET 10000 7068 SNIPPET_RELEVANT b'1231581'
ACTION DOC 10000 7088 EXAMINING_DOCUMENT b'1231581'
ACTION MARK 10000 7091 CONSIDERED_RELEVANT b'1231581'
ACTION SNIPPET 10000 7094 SEEN_PREVIOUSLY b'1477141'
ACTION SNIPPET 10000 7097 SNIPPET_RELEVANT b'1228123'
ACTION DOC 10000 7117 EXAMINING_DOCUMENT b'1228123'
ACTION MARK 10000 7120 CONSIDERED_RELEVANT b'1228123'
ACTION SNIPPET 10000 7123 SEEN_PREVIOUSLY b'1488047'
ACTION SNIPPET 10000 7126 SNIPPET_RELEVANT b'114026'
ACTION DOC 10000 7146 EXAMINING_DOCUMENT b'114026'
ACTION MARK 10000 7149 CONSIDERED_RELEVANT b'114026'
ACTION SNIPPET 10000 7152 SNIPPET_RELEVANT b'513950'
ACTION DOC 10000 7172 EXAMINING_DOCUMENT b'513950'
ACTION MARK 10000 7175 CONSIDERED_RELEVANT b'513950'
ACTION SNIPPET 10000 7178 SNIPPET_RELEVANT b'1089975'
ACTION DOC 10000 7198 EXAMINING_DOCUMENT b'1089975'
ACTION SNIPPET 10000 7201 SNIPPET_RELEVANT b'296873'
ACTION DOC 10000 7221 EXAMINING_DOCUMENT b'296873'
ACTION SNIPPET 10000 7224 SEEN_PREVIOUSLY b'1793446'
ACTION SNIPPET 10000 7227 SEEN_PREVIOUSLY b'1852701'
ACTION QUERY 10000 7237 Media death threats
ACTION SERP 10000 7242 EXAMINE_SERP
ACTION SNIPPET 10000 7245 SNIPPET_RELEVANT b'1337399'
ACTION DOC 10000 7265 EXAMINING_DOCUMENT b'1337399'
ACTION SNIPPET 10000 7268 SEEN_PREVIOUSLY b'728599'
ACTION SNIPPET 10000 7271 SNIPPET_RELEVANT b'4891'
ACTION DOC 10000 7291 EXAMINING_DOCUMENT b'4891'
ACTION QUERY 10000 7301 Journalist safety tips
ACTION SERP 10000 7306 EXAMINE_SERP
ACTION SNIPPET 10000 7309 SEEN_PREVIOUSLY b'993691'
ACTION SNIPPET 10000 7312 SEEN_PREVIOUSLY b'156074'
ACTION SNIPPET 10000 7315 SNIPPET_NOT_RELEVANT b'1668044'
ACTION SNIPPET 10000 7318 SEEN_PREVIOUSLY b'1831146'
ACTION SNIPPET 10000 7321 SNIPPET_NOT_RELEVANT b'1276521'
ACTION SNIPPET 10000 7324 SEEN_PREVIOUSLY b'866574'
ACTION SNIPPET 10000 7327 SNIPPET_RELEVANT b'501056'
ACTION DOC 10000 7347 EXAMINING_DOCUMENT b'501056'
ACTION SNIPPET 10000 7350 SNIPPET_NOT_RELEVANT b'1831043'
ACTION SNIPPET 10000 7353 SNIPPET_RELEVANT b'662175'
ACTION DOC 10000 7373 EXAMINING_DOCUMENT b'662175'
ACTION QUERY 10000 7383 Media safety tips
ACTION SERP 10000 7388 EXAMINE_SERP
ACTION SNIPPET 10000 7391 SEEN_PREVIOUSLY b'156074'
ACTION SNIPPET 10000 7394 SEEN_PREVIOUSLY b'109095'
ACTION SNIPPET 10000 7397 SEEN_PREVIOUSLY b'501056'
ACTION SNIPPET 10000 7400 SNIPPET_NOT_RELEVANT b'1668044'
ACTION SNIPPET 10000 7403 SNIPPET_RELEVANT b'278286'
ACTION DOC 10000 7423 EXAMINING_DOCUMENT b'278286'
ACTION SNIPPET 10000 7426 SEEN_PREVIOUSLY b'662175'
ACTION SNIPPET 10000 7429 SNIPPET_NOT_RELEVANT b'290768'
ACTION SNIPPET 10000 7432 SNIPPET_NOT_RELEVANT b'86194'
ACTION SNIPPET 10000 7435 SNIPPET_NOT_RELEVANT b'385668'
ACTION QUERY 10000 7445 Foreign correspondent safety
ACTION SERP 10000 7450 EXAMINE_SERP
ACTION SNIPPET 10000 7453 SEEN_PREVIOUSLY b'572806'
ACTION SNIPPET 10000 7456 SEEN_PREVIOUSLY b'573949'
ACTION SNIPPET 10000 7459 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 7462 SNIPPET_NOT_RELEVANT b'143845'
ACTION SNIPPET 10000 7465 SNIPPET_NOT_RELEVANT b'913878'
ACTION SNIPPET 10000 7468 SEEN_PREVIOUSLY b'329987'
ACTION SNIPPET 10000 7471 SNIPPET_RELEVANT b'1116815'
ACTION DOC 10000 7491 EXAMINING_DOCUMENT b'1116815'
ACTION SNIPPET 10000 7494 SNIPPET_RELEVANT b'1277244'
ACTION DOC 10000 7514 EXAMINING_DOCUMENT b'1277244'
ACTION QUERY 10000 7524 War correspondents safety
ACTION SERP 10000 7529 EXAMINE_SERP
ACTION SNIPPET 10000 7532 SEEN_PREVIOUSLY b'993691'
ACTION SNIPPET 10000 7535 SNIPPET_RELEVANT b'1479423'
ACTION DOC 10000 7555 EXAMINING_DOCUMENT b'1479423'
ACTION MARK 10000 7558 CONSIDERED_RELEVANT b'1479423'
ACTION SNIPPET 10000 7561 SEEN_PREVIOUSLY b'866574'
ACTION SNIPPET 10000 7564 SNIPPET_RELEVANT b'422583'
ACTION DOC 10000 7584 EXAMINING_DOCUMENT b'422583'
ACTION SNIPPET 10000 7587 SEEN_PREVIOUSLY b'1424321'
ACTION SNIPPET 10000 7590 SNIPPET_RELEVANT b'530680'
ACTION DOC 10000 7610 EXAMINING_DOCUMENT b'530680'
ACTION QUERY 10000 7620 Journalist security measures
ACTION SERP 10000 7625 EXAMINE_SERP
ACTION SNIPPET 10000 7628 SNIPPET_NOT_RELEVANT b'1600710'
ACTION SNIPPET 10000 7631 SNIPPET_RELEVANT b'1511876'
ACTION DOC 10000 7651 EXAMINING_DOCUMENT b'1511876'
ACTION SNIPPET 10000 7654 SNIPPET_RELEVANT b'131626'
ACTION DOC 10000 7674 EXAMINING_DOCUMENT b'131626'
ACTION QUERY 10000 7684 Media security measures
ACTION SERP 10000 7689 EXAMINE_SERP
ACTION SNIPPET 10000 7692 SEEN_PREVIOUSLY b'1619417'
ACTION SNIPPET 10000 7695 SNIPPET_NOT_RELEVANT b'1364250'
ACTION SNIPPET 10000 7698 SNIPPET_NOT_RELEVANT b'1456981'
ACTION SNIPPET 10000 7701 SNIPPET_NOT_RELEVANT b'1608782'
ACTION SNIPPET 10000 7704 SNIPPET_NOT_RELEVANT b'1332231'
ACTION SNIPPET 10000 7707 SNIPPET_RELEVANT b'220015'
ACTION DOC 10000 7727 EXAMINING_DOCUMENT b'220015'
ACTION SNIPPET 10000 7730 SNIPPET_NOT_RELEVANT b'874770'
ACTION SNIPPET 10000 7733 SNIPPET_RELEVANT b'1131217'
ACTION DOC 10000 7753 EXAMINING_DOCUMENT b'1131217'
ACTION QUERY 10000 7763 Investigative journalistic ethics
ACTION SERP 10000 7768 EXAMINE_SERP
ACTION SNIPPET 10000 7771 SNIPPET_RELEVANT b'1028944'
ACTION DOC 10000 7791 EXAMINING_DOCUMENT b'1028944'
ACTION SNIPPET 10000 7794 SNIPPET_RELEVANT b'1098097'
ACTION DOC 10000 7814 EXAMINING_DOCUMENT b'1098097'
ACTION QUERY 10000 7824 Journalist corruption risks
ACTION SERP 10000 7829 EXAMINE_SERP
ACTION SNIPPET 10000 7832 SEEN_PREVIOUSLY b'1005251'
ACTION SNIPPET 10000 7835 SEEN_PREVIOUSLY b'768891'
ACTION SNIPPET 10000 7838 SEEN_PREVIOUSLY b'959455'
ACTION SNIPPET 10000 7841 SNIPPET_RELEVANT b'948407'
ACTION DOC 10000 7861 EXAMINING_DOCUMENT b'948407'
ACTION MARK 10000 7864 CONSIDERED_RELEVANT b'948407'
ACTION SNIPPET 10000 7867 SEEN_PREVIOUSLY b'1392654'
ACTION SNIPPET 10000 7870 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 7873 SEEN_PREVIOUSLY b'1738061'
ACTION SNIPPET 10000 7876 SEEN_PREVIOUSLY b'1096101'
ACTION SNIPPET 10000 7879 SNIPPET_RELEVANT b'635986'
ACTION DOC 10000 7899 EXAMINING_DOCUMENT b'635986'
ACTION SNIPPET 10000 7902 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 7905 SNIPPET_NOT_RELEVANT b'1363878'
ACTION SNIPPET 10000 7908 SNIPPET_RELEVANT b'1344306'
ACTION DOC 10000 7928 EXAMINING_DOCUMENT b'1344306'
ACTION QUERY 10000 7938 Media corruption risks
ACTION SERP 10000 7943 EXAMINE_SERP
ACTION SNIPPET 10000 7946 SEEN_PREVIOUSLY b'1738061'
ACTION SNIPPET 10000 7949 SNIPPET_RELEVANT b'1266568'
ACTION DOC 10000 7969 EXAMINING_DOCUMENT b'1266568'
ACTION SNIPPET 10000 7972 SNIPPET_NOT_RELEVANT b'513864'
ACTION SNIPPET 10000 7975 SNIPPET_NOT_RELEVANT b'764093'
ACTION SNIPPET 10000 7978 SNIPPET_NOT_RELEVANT b'1686683'
ACTION SNIPPET 10000 7981 SNIPPET_RELEVANT b'1772081'
ACTION DOC 10000 8001 EXAMINING_DOCUMENT b'1772081'
ACTION QUERY 10000 8011 Journalist trauma risks
ACTION SERP 10000 8016 EXAMINE_SERP
ACTION SNIPPET 10000 8019 SEEN_PREVIOUSLY b'1424321'
ACTION SNIPPET 10000 8022 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 8025 SNIPPET_NOT_RELEVANT b'373364'
ACTION SNIPPET 10000 8028 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 8031 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8034 SNIPPET_NOT_RELEVANT b'241811'
ACTION SNIPPET 10000 8037 SNIPPET_RELEVANT b'443700'
ACTION DOC 10000 8057 EXAMINING_DOCUMENT b'443700'
ACTION SNIPPET 10000 8060 SEEN_PREVIOUSLY b'344024'
ACTION SNIPPET 10000 8063 SEEN_PREVIOUSLY b'1544859'
ACTION QUERY 10000 8073 Media trauma risks
ACTION SERP 10000 8078 EXAMINE_SERP
ACTION SNIPPET 10000 8081 SEEN_PREVIOUSLY b'443700'
ACTION SNIPPET 10000 8084 SNIPPET_RELEVANT b'1464911'
ACTION DOC 10000 8104 EXAMINING_DOCUMENT b'1464911'
ACTION SNIPPET 10000 8107 SNIPPET_NOT_RELEVANT b'849096'
ACTION SNIPPET 10000 8110 SNIPPET_RELEVANT b'1336195'
ACTION DOC 10000 8130 EXAMINING_DOCUMENT b'1336195'
ACTION QUERY 10000 8140 Journalist tracking
ACTION SERP 10000 8145 EXAMINE_SERP
ACTION SNIPPET 10000 8148 SNIPPET_NOT_RELEVANT b'1363720'
ACTION SNIPPET 10000 8151 SNIPPET_NOT_RELEVANT b'1187186'
ACTION SNIPPET 10000 8154 SEEN_PREVIOUSLY b'1796012'
ACTION SNIPPET 10000 8157 SEEN_PREVIOUSLY b'1739588'
ACTION SNIPPET 10000 8160 SNIPPET_NOT_RELEVANT b'402157'
ACTION SNIPPET 10000 8163 SNIPPET_NOT_RELEVANT b'779534'
ACTION SNIPPET 10000 8166 SNIPPET_RELEVANT b'1724802'
ACTION DOC 10000 8186 EXAMINING_DOCUMENT b'1724802'
ACTION MARK 10000 8189 CONSIDERED_RELEVANT b'1724802'
ACTION SNIPPET 10000 8192 SNIPPET_RELEVANT b'1820548'
ACTION DOC 10000 8212 EXAMINING_DOCUMENT b'1820548'
ACTION SNIPPET 10000 8215 SNIPPET_NOT_RELEVANT b'1552339'
ACTION SNIPPET 10000 8218 SEEN_PREVIOUSLY b'1831146'
ACTION SNIPPET 10000 8221 SNIPPET_NOT_RELEVANT b'1445005'
ACTION SNIPPET 10000 8224 SNIPPET_NOT_RELEVANT b'1251685'
ACTION SNIPPET 10000 8227 SNIPPET_RELEVANT b'1608450'
ACTION DOC 10000 8247 EXAMINING_DOCUMENT b'1608450'
ACTION QUERY 10000 8257 Media tracking
ACTION SERP 10000 8262 EXAMINE_SERP
ACTION SNIPPET 10000 8265 SNIPPET_NOT_RELEVANT b'1210982'
ACTION SNIPPET 10000 8268 SNIPPET_RELEVANT b'1617224'
ACTION DOC 10000 8288 EXAMINING_DOCUMENT b'1617224'
ACTION SNIPPET 10000 8291 SNIPPET_RELEVANT b'1281614'
ACTION DOC 10000 8311 EXAMINING_DOCUMENT b'1281614'
ACTION QUERY 10000 8321 Press safety guidelines
ACTION SERP 10000 8326 EXAMINE_SERP
ACTION SNIPPET 10000 8329 SEEN_PREVIOUSLY b'530680'
ACTION SNIPPET 10000 8332 SNIPPET_NOT_RELEVANT b'1126797'
ACTION SNIPPET 10000 8335 SNIPPET_RELEVANT b'1381713'
ACTION DOC 10000 8355 EXAMINING_DOCUMENT b'1381713'
ACTION SNIPPET 10000 8358 SNIPPET_RELEVANT b'1256964'
ACTION DOC 10000 8378 EXAMINING_DOCUMENT b'1256964'
ACTION QUERY 10000 8388 Journalist risk assessment
ACTION SERP 10000 8393 EXAMINE_SERP
ACTION SNIPPET 10000 8396 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8399 SEEN_PREVIOUSLY b'1474318'
ACTION SNIPPET 10000 8402 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 8405 SNIPPET_NOT_RELEVANT b'1462679'
ACTION SNIPPET 10000 8408 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 8411 SEEN_PREVIOUSLY b'1544859'
ACTION SNIPPET 10000 8414 SEEN_PREVIOUSLY b'344024'
ACTION SNIPPET 10000 8417 SNIPPET_NOT_RELEVANT b'1765646'
ACTION SNIPPET 10000 8420 SEEN_PREVIOUSLY b'1477141'
ACTION SNIPPET 10000 8423 SNIPPET_NOT_RELEVANT b'1475135'
ACTION SNIPPET 10000 8426 SNIPPET_NOT_RELEVANT b'1258272'
ACTION SNIPPET 10000 8429 SNIPPET_NOT_RELEVANT b'106932'
ACTION SNIPPET 10000 8432 SNIPPET_NOT_RELEVANT b'1775314'
ACTION SNIPPET 10000 8435 SNIPPET_RELEVANT b'857593'
ACTION DOC 10000 8455 EXAMINING_DOCUMENT b'857593'
ACTION QUERY 10000 8465 Media risk assessment
ACTION SERP 10000 8470 EXAMINE_SERP
ACTION SNIPPET 10000 8473 SNIPPET_NOT_RELEVANT b'1400735'
ACTION SNIPPET 10000 8476 SNIPPET_RELEVANT b'1462679'
ACTION DOC 10000 8496 EXAMINING_DOCUMENT b'1462679'
ACTION SNIPPET 10000 8499 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8502 SNIPPET_NOT_RELEVANT b'1818234'
ACTION SNIPPET 10000 8505 SNIPPET_NOT_RELEVANT b'1690146'
ACTION SNIPPET 10000 8508 SNIPPET_NOT_RELEVANT b'404013'
ACTION SNIPPET 10000 8511 SNIPPET_NOT_RELEVANT b'1775314'
ACTION SNIPPET 10000 8514 SEEN_PREVIOUSLY b'857593'
ACTION SNIPPET 10000 8517 SNIPPET_NOT_RELEVANT b'1469607'
ACTION QUERY 10000 8527 Journalist safety policy
ACTION SERP 10000 8532 EXAMINE_SERP
ACTION SNIPPET 10000 8535 SNIPPET_RELEVANT b'732401'
ACTION DOC 10000 8555 EXAMINING_DOCUMENT b'732401'
ACTION SNIPPET 10000 8558 SEEN_PREVIOUSLY b'1381713'
ACTION SNIPPET 10000 8561 SNIPPET_RELEVANT b'1754147'
ACTION DOC 10000 8581 EXAMINING_DOCUMENT b'1754147'
ACTION QUERY 10000 8591 Media safety policy
ACTION SERP 10000 8596 EXAMINE_SERP
ACTION SNIPPET 10000 8599 SEEN_PREVIOUSLY b'109095'
ACTION SNIPPET 10000 8602 SNIPPET_NOT_RELEVANT b'936100'
ACTION SNIPPET 10000 8605 SNIPPET_RELEVANT b'1381576'
ACTION DOC 10000 8625 EXAMINING_DOCUMENT b'1381576'
ACTION SNIPPET 10000 8628 SNIPPET_RELEVANT b'129978'
ACTION DOC 10000 8648 EXAMINING_DOCUMENT b'129978'
ACTION QUERY 10000 8658 Women journalists risks
ACTION SERP 10000 8663 EXAMINE_SERP
ACTION SNIPPET 10000 8666 SNIPPET_RELEVANT b'573766'
ACTION DOC 10000 8686 EXAMINING_DOCUMENT b'573766'
ACTION SNIPPET 10000 8689 SNIPPET_RELEVANT b'1149403'
ACTION DOC 10000 8709 EXAMINING_DOCUMENT b'1149403'
ACTION QUERY 10000 8719 Journalist independent reporting risks
ACTION SERP 10000 8724 EXAMINE_SERP
ACTION SNIPPET 10000 8727 SEEN_PREVIOUSLY b'1096101'
ACTION SNIPPET 10000 8730 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8733 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 8736 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 8739 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 8742 SEEN_PREVIOUSLY b'1544859'
