ACTION QUERY 10000 10 oceanographic vessels
ACTION SNIPPET 10000 5486 SNIPPET_NOT_RELEVANT b'1375051'
ACTION SNIPPET 10000 5489 SNIPPET_NOT_RELEVANT b'491348'
ACTION SNIPPET 10000 5492 SNIPPET_NOT_RELEVANT b'266702'
ACTION SNIPPET 10000 5495 SNIPPET_NOT_RELEVANT b'272889'
ACTION SNIPPET 10000 5498 SNIPPET_RELEVANT b'161008'
ACTION DOC 10000 5518 EXAMINING_DOCUMENT b'161008'
ACTION SNIPPET 10000 5521 SNIPPET_NOT_RELEVANT b'1344816'
ACTION SNIPPET 10000 5524 SNIPPET_RELEVANT b'1404445'
ACTION DOC 10000 5544 EXAMINING_DOCUMENT b'1404445'
ACTION QUERY 10000 5554 Magnetic survey vessels
ACTION SERP 10000 5559 EXAMINE_SERP
ACTION SNIPPET 10000 5562 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 5565 SNIPPET_NOT_RELEVANT b'498588'
ACTION SNIPPET 10000 5568 SNIPPET_NOT_RELEVANT b'190346'
ACTION SNIPPET 10000 5571 SNIPPET_RELEVANT b'437028'
ACTION DOC 10000 5591 EXAMINING_DOCUMENT b'437028'
ACTION SNIPPET 10000 5594 SNIPPET_RELEVANT b'600501'
ACTION DOC 10000 5614 EXAMINING_DOCUMENT b'600501'
ACTION QUERY 10000 5624 Gravity core sampling vessels
ACTION SERP 10000 5629 EXAMINE_SERP
ACTION SNIPPET 10000 5632 SNIPPET_RELEVANT b'346683'
ACTION DOC 10000 5652 EXAMINING_DOCUMENT b'346683'
ACTION SNIPPET 10000 5655 SNIPPET_NOT_RELEVANT b'599517'
ACTION SNIPPET 10000 5658 SNIPPET_RELEVANT b'272889'
ACTION DOC 10000 5678 EXAMINING_DOCUMENT b'272889'
ACTION QUERY 10000 5688 Oceanography training vessels
ACTION SERP 10000 5693 EXAMINE_SERP
ACTION SNIPPET 10000 5696 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 5699 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 5702 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 5705 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 5708 SEEN_PREVIOUSLY b'1644425'
ACTION SNIPPET 10000 5711 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 5714 SNIPPET_NOT_RELEVANT b'578137'
ACTION SNIPPET 10000 5717 SNIPPET_RELEVANT b'98091'
ACTION DOC 10000 5737 EXAMINING_DOCUMENT b'98091'
ACTION MARK 10000 5740 CONSIDERED_RELEVANT b'98091'
ACTION SNIPPET 10000 5743 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 5746 SNIPPET_NOT_RELEVANT b'294211'
ACTION SNIPPET 10000 5749 SEEN_PREVIOUSLY b'36315'
ACTION SNIPPET 10000 5752 SNIPPET_NOT_RELEVANT b'425793'
ACTION SNIPPET 10000 5755 SNIPPET_NOT_RELEVANT b'1103101'
ACTION SNIPPET 10000 5758 SNIPPET_NOT_RELEVANT b'217564'
ACTION SNIPPET 10000 5761 SNIPPET_NOT_RELEVANT b'570267'
ACTION SNIPPET 10000 5764 SNIPPET_NOT_RELEVANT b'31566'
ACTION SNIPPET 10000 5767 SNIPPET_NOT_RELEVANT b'338427'
ACTION SNIPPET 10000 5770 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 5773 SNIPPET_NOT_RELEVANT b'837212'
ACTION SNIPPET 10000 5776 SNIPPET_NOT_RELEVANT b'410943'
ACTION SNIPPET 10000 5779 SEEN_PREVIOUSLY b'121213'
ACTION SNIPPET 10000 5782 SNIPPET_RELEVANT b'810108'
ACTION DOC 10000 5802 EXAMINING_DOCUMENT b'810108'
ACTION QUERY 10000 5812 Environmental response vessels
ACTION SERP 10000 5817 EXAMINE_SERP
ACTION SNIPPET 10000 5820 SNIPPET_RELEVANT b'487501'
ACTION DOC 10000 5840 EXAMINING_DOCUMENT b'487501'
ACTION SNIPPET 10000 5843 SNIPPET_NOT_RELEVANT b'596954'
ACTION SNIPPET 10000 5846 SNIPPET_NOT_RELEVANT b'285204'
ACTION SNIPPET 10000 5849 SNIPPET_NOT_RELEVANT b'287800'
ACTION SNIPPET 10000 5852 SNIPPET_NOT_RELEVANT b'483834'
ACTION SNIPPET 10000 5855 SNIPPET_RELEVANT b'429948'
ACTION DOC 10000 5875 EXAMINING_DOCUMENT b'429948'
ACTION QUERY 10000 5885 Oil spill response vessels
ACTION SERP 10000 5890 EXAMINE_SERP
ACTION SNIPPET 10000 5893 SNIPPET_RELEVANT b'263634'
ACTION DOC 10000 5913 EXAMINING_DOCUMENT b'263634'
ACTION SNIPPET 10000 5916 SNIPPET_RELEVANT b'471431'
ACTION DOC 10000 5936 EXAMINING_DOCUMENT b'471431'
ACTION QUERY 10000 5946 Oceanographic dive vessels
ACTION SERP 10000 5951 EXAMINE_SERP
ACTION SNIPPET 10000 5954 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 5957 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 5960 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 5963 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 5966 SEEN_PREVIOUSLY b'66945'
ACTION SNIPPET 10000 5969 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 5972 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 5975 SNIPPET_RELEVANT b'1574510'
ACTION DOC 10000 5995 EXAMINING_DOCUMENT b'1574510'
ACTION SNIPPET 10000 5998 SEEN_PREVIOUSLY b'167187'
ACTION QUERY 10000 6008 Oceanographic platform vessels
ACTION SERP 10000 6013 EXAMINE_SERP
ACTION SNIPPET 10000 6016 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 6019 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 6022 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 6025 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 6028 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 6031 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 6034 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 6037 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 6040 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 6043 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 6046 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 6049 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 6052 SNIPPET_NOT_RELEVANT b'576730'
ACTION SNIPPET 10000 6055 SEEN_PREVIOUSLY b'1775178'
ACTION SNIPPET 10000 6058 SEEN_PREVIOUSLY b'137558'
ACTION QUERY 10000 6068 Wave energy research vessels
ACTION SERP 10000 6073 EXAMINE_SERP
ACTION SNIPPET 10000 6076 SNIPPET_NOT_RELEVANT b'511316'
ACTION SNIPPET 10000 6079 SEEN_PREVIOUSLY b'137558'
ACTION SNIPPET 10000 6082 SNIPPET_NOT_RELEVANT b'313377'
ACTION SNIPPET 10000 6085 SNIPPET_RELEVANT b'235880'
ACTION DOC 10000 6105 EXAMINING_DOCUMENT b'235880'
ACTION SNIPPET 10000 6108 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 6111 SNIPPET_NOT_RELEVANT b'1149242'
ACTION SNIPPET 10000 6114 SNIPPET_RELEVANT b'151625'
ACTION DOC 10000 6134 EXAMINING_DOCUMENT b'151625'
ACTION QUERY 10000 6144 Seabed mining research vessels
ACTION SERP 10000 6149 EXAMINE_SERP
ACTION SNIPPET 10000 6152 SEEN_PREVIOUSLY b'983056'
ACTION SNIPPET 10000 6155 SEEN_PREVIOUSLY b'1507974'
ACTION SNIPPET 10000 6158 SNIPPET_RELEVANT b'702856'
ACTION DOC 10000 6178 EXAMINING_DOCUMENT b'702856'
ACTION SNIPPET 10000 6181 SNIPPET_RELEVANT b'982195'
ACTION DOC 10000 6201 EXAMINING_DOCUMENT b'982195'
ACTION MARK 10000 6204 CONSIDERED_RELEVANT b'982195'
ACTION SNIPPET 10000 6207 SNIPPET_RELEVANT b'218177'
ACTION DOC 10000 6227 EXAMINING_DOCUMENT b'218177'
ACTION SNIPPET 10000 6230 SEEN_PREVIOUSLY b'239495'
ACTION SNIPPET 10000 6233 SNIPPET_RELEVANT b'631312'
ACTION DOC 10000 6253 EXAMINING_DOCUMENT b'631312'
ACTION SNIPPET 10000 6256 SNIPPET_NOT_RELEVANT b'212213'
ACTION QUERY 10000 6266 Carbon capture research vessels
ACTION SERP 10000 6271 EXAMINE_SERP
ACTION SNIPPET 10000 6274 SNIPPET_NOT_RELEVANT b'1300902'
ACTION SNIPPET 10000 6277 SNIPPET_RELEVANT b'227588'
ACTION DOC 10000 6297 EXAMINING_DOCUMENT b'227588'
ACTION SNIPPET 10000 6300 SNIPPET_NOT_RELEVANT b'1844281'
ACTION SNIPPET 10000 6303 SNIPPET_RELEVANT b'727037'
ACTION DOC 10000 6323 EXAMINING_DOCUMENT b'727037'
ACTION QUERY 10000 6333 Hydrographic survey vessels
ACTION SERP 10000 6338 EXAMINE_SERP
ACTION SNIPPET 10000 6341 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 6344 SNIPPET_NOT_RELEVANT b'412683'
ACTION SNIPPET 10000 6347 SNIPPET_RELEVANT b'92862'
ACTION DOC 10000 6367 EXAMINING_DOCUMENT b'92862'
ACTION MARK 10000 6370 CONSIDERED_RELEVANT b'92862'
ACTION SNIPPET 10000 6373 SEEN_PREVIOUSLY b'500145'
ACTION SNIPPET 10000 6376 SNIPPET_NOT_RELEVANT b'1374845'
ACTION SNIPPET 10000 6379 SEEN_PREVIOUSLY b'1120727'
ACTION SNIPPET 10000 6382 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 6385 SNIPPET_RELEVANT b'258437'
ACTION DOC 10000 6405 EXAMINING_DOCUMENT b'258437'
ACTION SNIPPET 10000 6408 SNIPPET_NOT_RELEVANT b'956507'
ACTION SNIPPET 10000 6411 SNIPPET_NOT_RELEVANT b'1539103'
ACTION SNIPPET 10000 6414 SNIPPET_NOT_RELEVANT b'1617818'
ACTION SNIPPET 10000 6417 SNIPPET_NOT_RELEVANT b'1224532'
ACTION SNIPPET 10000 6420 SNIPPET_NOT_RELEVANT b'51593'
ACTION QUERY 10000 6430 Oceanographic buoy vessels
ACTION SERP 10000 6435 EXAMINE_SERP
ACTION SNIPPET 10000 6438 SEEN_PREVIOUSLY b'263223'
ACTION SNIPPET 10000 6441 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 6444 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 6447 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 6450 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 6453 SEEN_PREVIOUSLY b'60625'
ACTION SNIPPET 10000 6456 SNIPPET_NOT_RELEVANT b'1246460'
ACTION SNIPPET 10000 6459 SNIPPET_RELEVANT b'1705267'
ACTION DOC 10000 6479 EXAMINING_DOCUMENT b'1705267'
ACTION SNIPPET 10000 6482 SEEN_PREVIOUSLY b'1246353'
ACTION QUERY 10000 6492 Oceanographic weather monitoring vessels
ACTION SERP 10000 6497 EXAMINE_SERP
ACTION SNIPPET 10000 6500 SEEN_PREVIOUSLY b'220667'
ACTION SNIPPET 10000 6503 SEEN_PREVIOUSLY b'137558'
ACTION SNIPPET 10000 6506 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 6509 SEEN_PREVIOUSLY b'1705267'
ACTION SNIPPET 10000 6512 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 6515 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 6518 SEEN_PREVIOUSLY b'1231777'
ACTION SNIPPET 10000 6521 SNIPPET_RELEVANT b'285488'
ACTION DOC 10000 6541 EXAMINING_DOCUMENT b'285488'
ACTION MARK 10000 6544 CONSIDERED_RELEVANT b'285488'
ACTION SNIPPET 10000 6547 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 6550 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 6553 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 6556 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 6559 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 6562 SNIPPET_RELEVANT b'720565'
ACTION DOC 10000 6582 EXAMINING_DOCUMENT b'720565'
ACTION MARK 10000 6585 CONSIDERED_RELEVANT b'720565'
ACTION SNIPPET 10000 6588 SNIPPET_RELEVANT b'1523523'
ACTION DOC 10000 6608 EXAMINING_DOCUMENT b'1523523'
ACTION MARK 10000 6611 CONSIDERED_RELEVANT b'1523523'
ACTION SNIPPET 10000 6614 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 6617 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 6620 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 6623 SNIPPET_RELEVANT b'708056'
ACTION DOC 10000 6643 EXAMINING_DOCUMENT b'708056'
ACTION MARK 10000 6646 CONSIDERED_RELEVANT b'708056'
ACTION SNIPPET 10000 6649 SEEN_PREVIOUSLY b'843759'
ACTION SNIPPET 10000 6652 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 6655 SEEN_PREVIOUSLY b'1324421'
ACTION SNIPPET 10000 6658 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 6661 SNIPPET_RELEVANT b'1246460'
ACTION DOC 10000 6681 EXAMINING_DOCUMENT b'1246460'
ACTION SNIPPET 10000 6684 SNIPPET_NOT_RELEVANT b'220661'
ACTION SNIPPET 10000 6687 SNIPPET_RELEVANT b'693223'
ACTION DOC 10000 6707 EXAMINING_DOCUMENT b'693223'
ACTION MARK 10000 6710 CONSIDERED_RELEVANT b'693223'
ACTION SNIPPET 10000 6713 SNIPPET_NOT_RELEVANT b'1280671'
ACTION SNIPPET 10000 6716 SNIPPET_RELEVANT b'593327'
ACTION DOC 10000 6736 EXAMINING_DOCUMENT b'593327'
ACTION SNIPPET 10000 6739 SEEN_PREVIOUSLY b'59192'
ACTION SNIPPET 10000 6742 SNIPPET_RELEVANT b'1303368'
ACTION DOC 10000 6762 EXAMINING_DOCUMENT b'1303368'
ACTION MARK 10000 6765 CONSIDERED_RELEVANT b'1303368'
ACTION SNIPPET 10000 6768 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 6771 SNIPPET_RELEVANT b'667538'
ACTION DOC 10000 6791 EXAMINING_DOCUMENT b'667538'
ACTION MARK 10000 6794 CONSIDERED_RELEVANT b'667538'
ACTION SNIPPET 10000 6797 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 6800 SEEN_PREVIOUSLY b'1761722'
ACTION SNIPPET 10000 6803 SNIPPET_NOT_RELEVANT b'1280827'
ACTION SNIPPET 10000 6806 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 6809 SEEN_PREVIOUSLY b'1490050'
ACTION SNIPPET 10000 6812 SNIPPET_RELEVANT b'576730'
ACTION DOC 10000 6832 EXAMINING_DOCUMENT b'576730'
ACTION SNIPPET 10000 6835 SNIPPET_RELEVANT b'216947'
ACTION DOC 10000 6855 EXAMINING_DOCUMENT b'216947'
ACTION QUERY 10000 6865 Marine geology research vessels
ACTION SERP 10000 6870 EXAMINE_SERP
ACTION SNIPPET 10000 6873 SNIPPET_NOT_RELEVANT b'1772808'
ACTION SNIPPET 10000 6876 SNIPPET_RELEVANT b'772808'
ACTION DOC 10000 6896 EXAMINING_DOCUMENT b'772808'
ACTION SNIPPET 10000 6899 SEEN_PREVIOUSLY b'752257'
ACTION SNIPPET 10000 6902 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 6905 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 6908 SNIPPET_RELEVANT b'466228'
ACTION DOC 10000 6928 EXAMINING_DOCUMENT b'466228'
ACTION QUERY 10000 6938 Oceanographic fish tagging vessels
ACTION SERP 10000 6943 EXAMINE_SERP
ACTION SNIPPET 10000 6946 SNIPPET_NOT_RELEVANT b'350903'
ACTION SNIPPET 10000 6949 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 6952 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 6955 SEEN_PREVIOUSLY b'1490050'
ACTION SNIPPET 10000 6958 SEEN_PREVIOUSLY b'1246353'
ACTION SNIPPET 10000 6961 SEEN_PREVIOUSLY b'220667'
ACTION SNIPPET 10000 6964 SNIPPET_NOT_RELEVANT b'1191749'
ACTION SNIPPET 10000 6967 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 6970 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 6973 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 6976 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 6979 SEEN_PREVIOUSLY b'137558'
ACTION SNIPPET 10000 6982 SEEN_PREVIOUSLY b'1324421'
ACTION SNIPPET 10000 6985 SEEN_PREVIOUSLY b'167187'
ACTION SNIPPET 10000 6988 SEEN_PREVIOUSLY b'1705267'
ACTION QUERY 10000 6998 Oceanographic zooplankton vessels
ACTION SERP 10000 7003 EXAMINE_SERP
ACTION SNIPPET 10000 7006 SNIPPET_NOT_RELEVANT b'988951'
ACTION SNIPPET 10000 7009 SNIPPET_NOT_RELEVANT b'236199'
ACTION SNIPPET 10000 7012 SEEN_PREVIOUSLY b'1523523'
ACTION SNIPPET 10000 7015 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 7018 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 7021 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 7024 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 7027 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 7030 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 7033 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 7036 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 7039 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 7042 SNIPPET_RELEVANT b'610309'
ACTION DOC 10000 7062 EXAMINING_DOCUMENT b'610309'
ACTION MARK 10000 7065 CONSIDERED_RELEVANT b'610309'
ACTION SNIPPET 10000 7068 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 7071 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 7074 SEEN_PREVIOUSLY b'137558'
ACTION SNIPPET 10000 7077 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 7080 SEEN_PREVIOUSLY b'1761722'
ACTION SNIPPET 10000 7083 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 7086 SEEN_PREVIOUSLY b'1490050'
ACTION SNIPPET 10000 7089 SEEN_PREVIOUSLY b'220667'
ACTION SNIPPET 10000 7092 SEEN_PREVIOUSLY b'708056'
ACTION SNIPPET 10000 7095 SEEN_PREVIOUSLY b'167187'
ACTION SNIPPET 10000 7098 SEEN_PREVIOUSLY b'1705267'
ACTION SNIPPET 10000 7101 SNIPPET_NOT_RELEVANT b'344608'
ACTION SNIPPET 10000 7104 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 7107 SEEN_PREVIOUSLY b'500145'
ACTION SNIPPET 10000 7110 SEEN_PREVIOUSLY b'572636'
ACTION SNIPPET 10000 7113 SEEN_PREVIOUSLY b'550328'
ACTION SNIPPET 10000 7116 SEEN_PREVIOUSLY b'313524'
ACTION QUERY 10000 7126 Oceanographic phytoplankton vessels
ACTION SERP 10000 7131 EXAMINE_SERP
ACTION SNIPPET 10000 7134 SNIPPET_RELEVANT b'988951'
ACTION DOC 10000 7154 EXAMINING_DOCUMENT b'988951'
ACTION SNIPPET 10000 7157 SEEN_PREVIOUSLY b'1523523'
ACTION SNIPPET 10000 7160 SNIPPET_NOT_RELEVANT b'889294'
ACTION SNIPPET 10000 7163 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 7166 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 7169 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 7172 SNIPPET_RELEVANT b'1598055'
ACTION DOC 10000 7192 EXAMINING_DOCUMENT b'1598055'
ACTION QUERY 10000 7202 Oceanographic data buoy vessels
ACTION SERP 10000 7207 EXAMINE_SERP
ACTION SNIPPET 10000 7210 SEEN_PREVIOUSLY b'1246460'
ACTION SNIPPET 10000 7213 SEEN_PREVIOUSLY b'263223'
ACTION SNIPPET 10000 7216 SNIPPET_NOT_RELEVANT b'1022024'
ACTION SNIPPET 10000 7219 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 7222 SEEN_PREVIOUSLY b'1705267'
ACTION SNIPPET 10000 7225 SEEN_PREVIOUSLY b'1378976'
ACTION SNIPPET 10000 7228 SEEN_PREVIOUSLY b'60625'
ACTION SNIPPET 10000 7231 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 7234 SEEN_PREVIOUSLY b'1246353'
ACTION SNIPPET 10000 7237 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 7240 SEEN_PREVIOUSLY b'220667'
ACTION SNIPPET 10000 7243 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 7246 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 7249 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 7252 SEEN_PREVIOUSLY b'89039'
ACTION QUERY 10000 7262 Autonomous surface vehicles on oceanography vessels
ACTION SERP 10000 7267 EXAMINE_SERP
ACTION SNIPPET 10000 7270 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 7273 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 7276 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 7279 SEEN_PREVIOUSLY b'98091'
ACTION SNIPPET 10000 7282 SEEN_PREVIOUSLY b'1644425'
ACTION SNIPPET 10000 7285 SNIPPET_NOT_RELEVANT b'1693194'
ACTION SNIPPET 10000 7288 SEEN_PREVIOUSLY b'782532'
ACTION SNIPPET 10000 7291 SEEN_PREVIOUSLY b'671873'
ACTION SNIPPET 10000 7294 SNIPPET_RELEVANT b'570267'
ACTION DOC 10000 7314 EXAMINING_DOCUMENT b'570267'
ACTION QUERY 10000 7324 Vessels for marine seismic surveys
ACTION SERP 10000 7329 EXAMINE_SERP
ACTION SNIPPET 10000 7332 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 7335 SEEN_PREVIOUSLY b'700839'
ACTION SNIPPET 10000 7338 SEEN_PREVIOUSLY b'20825'
ACTION SNIPPET 10000 7341 SEEN_PREVIOUSLY b'206121'
ACTION SNIPPET 10000 7344 SEEN_PREVIOUSLY b'92862'
ACTION SNIPPET 10000 7347 SNIPPET_RELEVANT b'590277'
ACTION DOC 10000 7367 EXAMINING_DOCUMENT b'590277'
ACTION MARK 10000 7370 CONSIDERED_RELEVANT b'590277'
ACTION SNIPPET 10000 7373 SEEN_PREVIOUSLY b'865546'
ACTION SNIPPET 10000 7376 SNIPPET_NOT_RELEVANT b'49946'
ACTION SNIPPET 10000 7379 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 7382 SEEN_PREVIOUSLY b'1501222'
ACTION SNIPPET 10000 7385 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 7388 SEEN_PREVIOUSLY b'569209'
ACTION SNIPPET 10000 7391 SNIPPET_NOT_RELEVANT b'589615'
ACTION SNIPPET 10000 7394 SEEN_PREVIOUSLY b'1282742'
ACTION SNIPPET 10000 7397 SEEN_PREVIOUSLY b'66881'
ACTION SNIPPET 10000 7400 SNIPPET_NOT_RELEVANT b'640634'
ACTION SNIPPET 10000 7403 SEEN_PREVIOUSLY b'241193'
ACTION SNIPPET 10000 7406 SNIPPET_RELEVANT b'1374845'
ACTION DOC 10000 7426 EXAMINING_DOCUMENT b'1374845'
ACTION QUERY 10000 7436 Deep sea mining research vessels
ACTION SERP 10000 7441 EXAMINE_SERP
ACTION SNIPPET 10000 7444 SEEN_PREVIOUSLY b'983056'
ACTION SNIPPET 10000 7447 SEEN_PREVIOUSLY b'1507974'
ACTION SNIPPET 10000 7450 SEEN_PREVIOUSLY b'982195'
ACTION SNIPPET 10000 7453 SNIPPET_RELEVANT b'58346'
ACTION DOC 10000 7473 EXAMINING_DOCUMENT b'58346'
ACTION SNIPPET 10000 7476 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 7479 SEEN_PREVIOUSLY b'100454'
ACTION SNIPPET 10000 7482 SNIPPET_NOT_RELEVANT b'61707'
ACTION SNIPPET 10000 7485 SNIPPET_NOT_RELEVANT b'218176'
ACTION SNIPPET 10000 7488 SNIPPET_RELEVANT b'616315'
ACTION DOC 10000 7508 EXAMINING_DOCUMENT b'616315'
ACTION QUERY 10000 7518 Oceanographic glider vessels
ACTION SERP 10000 7523 EXAMINE_SERP
ACTION SNIPPET 10000 7526 SEEN_PREVIOUSLY b'1378976'
ACTION SNIPPET 10000 7529 SEEN_PREVIOUSLY b'1523523'
ACTION SNIPPET 10000 7532 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 7535 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 7538 SNIPPET_NOT_RELEVANT b'429303'
ACTION SNIPPET 10000 7541 SNIPPET_NOT_RELEVANT b'436272'
ACTION SNIPPET 10000 7544 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 7547 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 7550 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 7553 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 7556 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 7559 SNIPPET_RELEVANT b'1625899'
ACTION DOC 10000 7579 EXAMINING_DOCUMENT b'1625899'
ACTION QUERY 10000 7589 Vessels for ocean wave energy conversion research
ACTION SERP 10000 7594 EXAMINE_SERP
ACTION SNIPPET 10000 7597 SNIPPET_NOT_RELEVANT b'511316'
ACTION SNIPPET 10000 7600 SEEN_PREVIOUSLY b'137558'
ACTION SNIPPET 10000 7603 SNIPPET_RELEVANT b'11938'
ACTION DOC 10000 7623 EXAMINING_DOCUMENT b'11938'
ACTION SNIPPET 10000 7626 SNIPPET_NOT_RELEVANT b'386671'
ACTION SNIPPET 10000 7629 SNIPPET_RELEVANT b'284453'
ACTION DOC 10000 7649 EXAMINING_DOCUMENT b'284453'
ACTION QUERY 10000 7659 Marine biodiversity research vessels
ACTION SERP 10000 7664 EXAMINE_SERP
ACTION SNIPPET 10000 7667 SNIPPET_RELEVANT b'1265374'
ACTION DOC 10000 7687 EXAMINING_DOCUMENT b'1265374'
ACTION SNIPPET 10000 7690 SEEN_PREVIOUSLY b'20825'
ACTION SNIPPET 10000 7693 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 7696 SNIPPET_RELEVANT b'1020443'
ACTION DOC 10000 7716 EXAMINING_DOCUMENT b'1020443'
ACTION QUERY 10000 7726 Oceanographic navigation training vessels
