ACTION QUERY 10000 10 journalist risks
ACTION DOC 10000 6035 EXAMINING_DOCUMENT b'1818267'
ACTION SNIPPET 10000 6038 SNIPPET_RELEVANT b'1678793'
ACTION DOC 10000 6058 EXAMINING_DOCUMENT b'1678793'
ACTION QUERY 10000 6068 Journalist protest coverage risks
ACTION SERP 10000 6073 EXAMINE_SERP
ACTION SNIPPET 10000 6076 SNIPPET_NOT_RELEVANT b'1026996'
ACTION SNIPPET 10000 6079 SNIPPET_NOT_RELEVANT b'124727'
ACTION SNIPPET 10000 6082 SNIPPET_RELEVANT b'1630824'
ACTION DOC 10000 6102 EXAMINING_DOCUMENT b'1630824'
ACTION SNIPPET 10000 6105 SNIPPET_RELEVANT b'1847925'
ACTION DOC 10000 6125 EXAMINING_DOCUMENT b'1847925'
ACTION QUERY 10000 6135 Media protest coverage risks
ACTION SERP 10000 6140 EXAMINE_SERP
ACTION SNIPPET 10000 6143 SNIPPET_NOT_RELEVANT b'1853107'
ACTION SNIPPET 10000 6146 SNIPPET_RELEVANT b'1199040'
ACTION DOC 10000 6166 EXAMINING_DOCUMENT b'1199040'
ACTION SNIPPET 10000 6169 SEEN_PREVIOUSLY b'1847925'
ACTION SNIPPET 10000 6172 SNIPPET_RELEVANT b'1435791'
ACTION DOC 10000 6192 EXAMINING_DOCUMENT b'1435791'
ACTION QUERY 10000 6202 Journalist death threats
ACTION SERP 10000 6207 EXAMINE_SERP
ACTION SNIPPET 10000 6210 SEEN_PREVIOUSLY b'1488047'
ACTION SNIPPET 10000 6213 SEEN_PREVIOUSLY b'252995'
ACTION SNIPPET 10000 6216 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 6219 SNIPPET_NOT_RELEVANT b'1581726'
ACTION SNIPPET 10000 6222 SNIPPET_NOT_RELEVANT b'203943'
ACTION SNIPPET 10000 6225 SEEN_PREVIOUSLY b'1739588'
ACTION SNIPPET 10000 6228 SNIPPET_NOT_RELEVANT b'296873'
ACTION SNIPPET 10000 6231 SNIPPET_NOT_RELEVANT b'1228123'
ACTION SNIPPET 10000 6234 SEEN_PREVIOUSLY b'1818267'
ACTION SNIPPET 10000 6237 SNIPPET_NOT_RELEVANT b'1089975'
ACTION SNIPPET 10000 6240 SNIPPET_NOT_RELEVANT b'114026'
ACTION SNIPPET 10000 6243 SEEN_PREVIOUSLY b'1796012'
ACTION SNIPPET 10000 6246 SNIPPET_RELEVANT b'831935'
ACTION DOC 10000 6266 EXAMINING_DOCUMENT b'831935'
ACTION QUERY 10000 6276 Media death threats
ACTION SERP 10000 6281 EXAMINE_SERP
ACTION SNIPPET 10000 6284 SNIPPET_NOT_RELEVANT b'807296'
ACTION SNIPPET 10000 6287 SNIPPET_RELEVANT b'351053'
ACTION DOC 10000 6307 EXAMINING_DOCUMENT b'351053'
ACTION SNIPPET 10000 6310 SNIPPET_NOT_RELEVANT b'227776'
ACTION SNIPPET 10000 6313 SNIPPET_NOT_RELEVANT b'832061'
ACTION SNIPPET 10000 6316 SNIPPET_RELEVANT b'1339264'
ACTION DOC 10000 6336 EXAMINING_DOCUMENT b'1339264'
ACTION QUERY 10000 6346 Journalist safety tips
ACTION SERP 10000 6351 EXAMINE_SERP
ACTION SNIPPET 10000 6354 SNIPPET_RELEVANT b'866574'
ACTION DOC 10000 6374 EXAMINING_DOCUMENT b'866574'
ACTION MARK 10000 6377 CONSIDERED_RELEVANT b'866574'
ACTION SNIPPET 10000 6380 SNIPPET_RELEVANT b'1631550'
ACTION DOC 10000 6400 EXAMINING_DOCUMENT b'1631550'
ACTION MARK 10000 6403 CONSIDERED_RELEVANT b'1631550'
ACTION SNIPPET 10000 6406 SNIPPET_NOT_RELEVANT b'963090'
ACTION SNIPPET 10000 6409 SNIPPET_NOT_RELEVANT b'1733128'
ACTION SNIPPET 10000 6412 SNIPPET_RELEVANT b'979477'
ACTION DOC 10000 6432 EXAMINING_DOCUMENT b'979477'
ACTION SNIPPET 10000 6435 SNIPPET_RELEVANT b'176301'
ACTION DOC 10000 6455 EXAMINING_DOCUMENT b'176301'
ACTION QUERY 10000 6465 Media safety tips
ACTION SERP 10000 6470 EXAMINE_SERP
ACTION SNIPPET 10000 6473 SNIPPET_NOT_RELEVANT b'156074'
ACTION SNIPPET 10000 6476 SNIPPET_NOT_RELEVANT b'1189971'
ACTION SNIPPET 10000 6479 SNIPPET_NOT_RELEVANT b'662175'
ACTION SNIPPET 10000 6482 SEEN_PREVIOUSLY b'176301'
ACTION SNIPPET 10000 6485 SNIPPET_RELEVANT b'10816'
ACTION DOC 10000 6505 EXAMINING_DOCUMENT b'10816'
ACTION SNIPPET 10000 6508 SNIPPET_NOT_RELEVANT b'1433862'
ACTION SNIPPET 10000 6511 SNIPPET_NOT_RELEVANT b'1531500'
ACTION SNIPPET 10000 6514 SNIPPET_RELEVANT b'501056'
ACTION DOC 10000 6534 EXAMINING_DOCUMENT b'501056'
ACTION QUERY 10000 6544 Foreign correspondent safety
ACTION SERP 10000 6549 EXAMINE_SERP
ACTION SNIPPET 10000 6552 SNIPPET_NOT_RELEVANT b'318169'
ACTION SNIPPET 10000 6555 SNIPPET_RELEVANT b'1615723'
ACTION DOC 10000 6575 EXAMINING_DOCUMENT b'1615723'
ACTION MARK 10000 6578 CONSIDERED_RELEVANT b'1615723'
ACTION SNIPPET 10000 6581 SNIPPET_NOT_RELEVANT b'1447231'
ACTION SNIPPET 10000 6584 SNIPPET_RELEVANT b'913878'
ACTION DOC 10000 6604 EXAMINING_DOCUMENT b'913878'
ACTION SNIPPET 10000 6607 SNIPPET_RELEVANT b'572806'
ACTION DOC 10000 6627 EXAMINING_DOCUMENT b'572806'
ACTION SNIPPET 10000 6630 SNIPPET_RELEVANT b'1529640'
ACTION DOC 10000 6650 EXAMINING_DOCUMENT b'1529640'
ACTION QUERY 10000 6660 War correspondents safety
ACTION SERP 10000 6665 EXAMINE_SERP
ACTION SNIPPET 10000 6668 SNIPPET_RELEVANT b'993691'
ACTION DOC 10000 6688 EXAMINING_DOCUMENT b'993691'
ACTION SNIPPET 10000 6691 SEEN_PREVIOUSLY b'428295'
ACTION SNIPPET 10000 6694 SNIPPET_RELEVANT b'420181'
ACTION DOC 10000 6714 EXAMINING_DOCUMENT b'420181'
ACTION QUERY 10000 6724 Journalist security measures
ACTION SERP 10000 6729 EXAMINE_SERP
ACTION SNIPPET 10000 6732 SNIPPET_RELEVANT b'1844648'
ACTION DOC 10000 6752 EXAMINING_DOCUMENT b'1844648'
ACTION SNIPPET 10000 6755 SNIPPET_NOT_RELEVANT b'42875'
ACTION SNIPPET 10000 6758 SNIPPET_RELEVANT b'1243700'
ACTION DOC 10000 6778 EXAMINING_DOCUMENT b'1243700'
ACTION QUERY 10000 6788 Media security measures
ACTION SERP 10000 6793 EXAMINE_SERP
ACTION SNIPPET 10000 6796 SNIPPET_NOT_RELEVANT b'316346'
ACTION SNIPPET 10000 6799 SNIPPET_NOT_RELEVANT b'960016'
ACTION SNIPPET 10000 6802 SNIPPET_RELEVANT b'1635532'
ACTION DOC 10000 6822 EXAMINING_DOCUMENT b'1635532'
ACTION SNIPPET 10000 6825 SNIPPET_NOT_RELEVANT b'1619417'
ACTION SNIPPET 10000 6828 SNIPPET_NOT_RELEVANT b'1810090'
ACTION SNIPPET 10000 6831 SNIPPET_NOT_RELEVANT b'1364250'
ACTION SNIPPET 10000 6834 SNIPPET_RELEVANT b'1131217'
ACTION DOC 10000 6854 EXAMINING_DOCUMENT b'1131217'
ACTION QUERY 10000 6864 Investigative journalistic ethics
ACTION SERP 10000 6869 EXAMINE_SERP
ACTION SNIPPET 10000 6872 SNIPPET_RELEVANT b'284855'
ACTION DOC 10000 6892 EXAMINING_DOCUMENT b'284855'
ACTION SNIPPET 10000 6895 SEEN_PREVIOUSLY b'1556621'
ACTION SNIPPET 10000 6898 SEEN_PREVIOUSLY b'510389'
ACTION SNIPPET 10000 6901 SNIPPET_NOT_RELEVANT b'935674'
ACTION SNIPPET 10000 6904 SNIPPET_RELEVANT b'1845671'
ACTION DOC 10000 6924 EXAMINING_DOCUMENT b'1845671'
ACTION QUERY 10000 6934 Journalist corruption risks
ACTION SERP 10000 6939 EXAMINE_SERP
ACTION SNIPPET 10000 6942 SEEN_PREVIOUSLY b'959455'
ACTION SNIPPET 10000 6945 SEEN_PREVIOUSLY b'1831146'
ACTION SNIPPET 10000 6948 SNIPPET_RELEVANT b'962864'
ACTION DOC 10000 6968 EXAMINING_DOCUMENT b'962864'
ACTION MARK 10000 6971 CONSIDERED_RELEVANT b'962864'
ACTION SNIPPET 10000 6974 SNIPPET_NOT_RELEVANT b'948407'
ACTION SNIPPET 10000 6977 SNIPPET_RELEVANT b'747931'
ACTION DOC 10000 6997 EXAMINING_DOCUMENT b'747931'
ACTION SNIPPET 10000 7000 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 7003 SNIPPET_RELEVANT b'1543064'
ACTION DOC 10000 7023 EXAMINING_DOCUMENT b'1543064'
ACTION MARK 10000 7026 CONSIDERED_RELEVANT b'1543064'
ACTION SNIPPET 10000 7029 SEEN_PREVIOUSLY b'1392654'
ACTION SNIPPET 10000 7032 SEEN_PREVIOUSLY b'1096101'
ACTION SNIPPET 10000 7035 SEEN_PREVIOUSLY b'1738061'
ACTION SNIPPET 10000 7038 SNIPPET_RELEVANT b'702529'
ACTION DOC 10000 7058 EXAMINING_DOCUMENT b'702529'
ACTION SNIPPET 10000 7061 SNIPPET_RELEVANT b'1677481'
ACTION DOC 10000 7081 EXAMINING_DOCUMENT b'1677481'
ACTION QUERY 10000 7091 Media corruption risks
ACTION SERP 10000 7096 EXAMINE_SERP
ACTION SNIPPET 10000 7099 SNIPPET_RELEVANT b'247125'
ACTION DOC 10000 7119 EXAMINING_DOCUMENT b'247125'
ACTION SNIPPET 10000 7122 SNIPPET_RELEVANT b'805275'
ACTION DOC 10000 7142 EXAMINING_DOCUMENT b'805275'
ACTION QUERY 10000 7152 Journalist trauma risks
ACTION SERP 10000 7157 EXAMINE_SERP
ACTION SNIPPET 10000 7160 SNIPPET_RELEVANT b'373364'
ACTION DOC 10000 7180 EXAMINING_DOCUMENT b'373364'
ACTION SNIPPET 10000 7183 SNIPPET_RELEVANT b'669030'
ACTION DOC 10000 7203 EXAMINING_DOCUMENT b'669030'
ACTION QUERY 10000 7213 Media trauma risks
ACTION SERP 10000 7218 EXAMINE_SERP
ACTION SNIPPET 10000 7221 SNIPPET_NOT_RELEVANT b'443700'
ACTION SNIPPET 10000 7224 SNIPPET_NOT_RELEVANT b'849096'
ACTION SNIPPET 10000 7227 SNIPPET_RELEVANT b'896819'
ACTION DOC 10000 7247 EXAMINING_DOCUMENT b'896819'
ACTION SNIPPET 10000 7250 SNIPPET_NOT_RELEVANT b'681116'
ACTION SNIPPET 10000 7253 SNIPPET_RELEVANT b'256868'
ACTION DOC 10000 7273 EXAMINING_DOCUMENT b'256868'
ACTION QUERY 10000 7283 Journalist tracking
ACTION SERP 10000 7288 EXAMINE_SERP
ACTION SNIPPET 10000 7291 SNIPPET_NOT_RELEVANT b'1187186'
ACTION SNIPPET 10000 7294 SNIPPET_RELEVANT b'1445005'
ACTION DOC 10000 7314 EXAMINING_DOCUMENT b'1445005'
ACTION SNIPPET 10000 7317 SNIPPET_NOT_RELEVANT b'1552339'
ACTION SNIPPET 10000 7320 SEEN_PREVIOUSLY b'1831146'
ACTION SNIPPET 10000 7323 SEEN_PREVIOUSLY b'1724802'
ACTION SNIPPET 10000 7326 SNIPPET_NOT_RELEVANT b'548988'
ACTION SNIPPET 10000 7329 SEEN_PREVIOUSLY b'1796012'
ACTION SNIPPET 10000 7332 SNIPPET_NOT_RELEVANT b'408277'
ACTION SNIPPET 10000 7335 SNIPPET_NOT_RELEVANT b'1608450'
ACTION QUERY 10000 7345 Media tracking
ACTION SERP 10000 7350 EXAMINE_SERP
ACTION SNIPPET 10000 7353 SNIPPET_NOT_RELEVANT b'107313'
ACTION SNIPPET 10000 7356 SNIPPET_RELEVANT b'792959'
ACTION DOC 10000 7376 EXAMINING_DOCUMENT b'792959'
ACTION SNIPPET 10000 7379 SNIPPET_RELEVANT b'792869'
ACTION DOC 10000 7399 EXAMINING_DOCUMENT b'792869'
ACTION QUERY 10000 7409 Press safety guidelines
ACTION SERP 10000 7414 EXAMINE_SERP
ACTION SNIPPET 10000 7417 SNIPPET_RELEVANT b'1811224'
ACTION DOC 10000 7437 EXAMINING_DOCUMENT b'1811224'
ACTION SNIPPET 10000 7440 SNIPPET_RELEVANT b'1472209'
ACTION DOC 10000 7460 EXAMINING_DOCUMENT b'1472209'
ACTION QUERY 10000 7470 Journalist risk assessment
ACTION SERP 10000 7475 EXAMINE_SERP
ACTION SNIPPET 10000 7478 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 7481 SEEN_PREVIOUSLY b'1316689'
ACTION SNIPPET 10000 7484 SEEN_PREVIOUSLY b'1344903'
ACTION SNIPPET 10000 7487 SEEN_PREVIOUSLY b'751437'
ACTION SNIPPET 10000 7490 SNIPPET_RELEVANT b'1474318'
ACTION DOC 10000 7510 EXAMINING_DOCUMENT b'1474318'
ACTION SNIPPET 10000 7513 SEEN_PREVIOUSLY b'1475135'
ACTION SNIPPET 10000 7516 SNIPPET_NOT_RELEVANT b'94053'
ACTION SNIPPET 10000 7519 SNIPPET_RELEVANT b'1469607'
ACTION DOC 10000 7539 EXAMINING_DOCUMENT b'1469607'
ACTION QUERY 10000 7549 Media risk assessment
ACTION SERP 10000 7554 EXAMINE_SERP
ACTION SNIPPET 10000 7557 SNIPPET_RELEVANT b'665957'
ACTION DOC 10000 7577 EXAMINING_DOCUMENT b'665957'
ACTION SNIPPET 10000 7580 SNIPPET_NOT_RELEVANT b'1400735'
ACTION SNIPPET 10000 7583 SEEN_PREVIOUSLY b'1339264'
ACTION SNIPPET 10000 7586 SNIPPET_NOT_RELEVANT b'199901'
ACTION SNIPPET 10000 7589 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 7592 SNIPPET_NOT_RELEVANT b'1472321'
ACTION SNIPPET 10000 7595 SNIPPET_NOT_RELEVANT b'861334'
ACTION SNIPPET 10000 7598 SEEN_PREVIOUSLY b'1469607'
ACTION SNIPPET 10000 7601 SNIPPET_RELEVANT b'1600071'
ACTION DOC 10000 7621 EXAMINING_DOCUMENT b'1600071'
ACTION QUERY 10000 7631 Journalist safety policy
ACTION SERP 10000 7636 EXAMINE_SERP
ACTION SNIPPET 10000 7639 SEEN_PREVIOUSLY b'1544150'
ACTION SNIPPET 10000 7642 SNIPPET_NOT_RELEVANT b'2958'
ACTION SNIPPET 10000 7645 SNIPPET_RELEVANT b'2958'
ACTION DOC 10000 7665 EXAMINING_DOCUMENT b'2958'
ACTION SNIPPET 10000 7668 SEEN_PREVIOUSLY b'622834'
ACTION SNIPPET 10000 7671 SNIPPET_RELEVANT b'612741'
ACTION DOC 10000 7691 EXAMINING_DOCUMENT b'612741'
ACTION QUERY 10000 7701 Media safety policy
ACTION SERP 10000 7706 EXAMINE_SERP
ACTION SNIPPET 10000 7709 SNIPPET_RELEVANT b'346934'
ACTION DOC 10000 7729 EXAMINING_DOCUMENT b'346934'
ACTION SNIPPET 10000 7732 SNIPPET_RELEVANT b'1286800'
ACTION DOC 10000 7752 EXAMINING_DOCUMENT b'1286800'
ACTION QUERY 10000 7762 Women journalists risks
ACTION SERP 10000 7767 EXAMINE_SERP
ACTION SNIPPET 10000 7770 SNIPPET_RELEVANT b'796596'
ACTION DOC 10000 7790 EXAMINING_DOCUMENT b'796596'
ACTION SNIPPET 10000 7793 SEEN_PREVIOUSLY b'796745'
ACTION SNIPPET 10000 7796 SNIPPET_NOT_RELEVANT b'1636591'
ACTION SNIPPET 10000 7799 SEEN_PREVIOUSLY b'735868'
ACTION SNIPPET 10000 7802 SNIPPET_RELEVANT b'637674'
ACTION DOC 10000 7822 EXAMINING_DOCUMENT b'637674'
ACTION QUERY 10000 7832 Journalist independent reporting risks
ACTION SERP 10000 7837 EXAMINE_SERP
ACTION SNIPPET 10000 7840 SEEN_PREVIOUSLY b'751437'
ACTION SNIPPET 10000 7843 SNIPPET_RELEVANT b'1396626'
ACTION DOC 10000 7863 EXAMINING_DOCUMENT b'1396626'
ACTION MARK 10000 7866 CONSIDERED_RELEVANT b'1396626'
ACTION SNIPPET 10000 7869 SEEN_PREVIOUSLY b'1096101'
ACTION SNIPPET 10000 7872 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 7875 SEEN_PREVIOUSLY b'1544859'
ACTION SNIPPET 10000 7878 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 7881 SEEN_PREVIOUSLY b'558865'
ACTION SNIPPET 10000 7884 SNIPPET_NOT_RELEVANT b'457235'
ACTION SNIPPET 10000 7887 SNIPPET_NOT_RELEVANT b'1651918'
ACTION SNIPPET 10000 7890 SNIPPET_NOT_RELEVANT b'1096113'
ACTION SNIPPET 10000 7893 SNIPPET_RELEVANT b'733708'
ACTION DOC 10000 7913 EXAMINING_DOCUMENT b'733708'
ACTION SNIPPET 10000 7916 SNIPPET_NOT_RELEVANT b'1848315'
ACTION QUERY 10000 7926 Media independent reporting risks
ACTION SERP 10000 7931 EXAMINE_SERP
ACTION SNIPPET 10000 7934 SNIPPET_NOT_RELEVANT b'1046551'
ACTION SNIPPET 10000 7937 SEEN_PREVIOUSLY b'751437'
ACTION SNIPPET 10000 7940 SNIPPET_RELEVANT b'717189'
ACTION DOC 10000 7960 EXAMINING_DOCUMENT b'717189'
ACTION SNIPPET 10000 7963 SNIPPET_RELEVANT b'623536'
ACTION DOC 10000 7983 EXAMINING_DOCUMENT b'623536'
ACTION QUERY 10000 7993 Data journalism risks
ACTION SERP 10000 7998 EXAMINE_SERP
ACTION SNIPPET 10000 8001 SNIPPET_NOT_RELEVANT b'1724134'
ACTION SNIPPET 10000 8004 SNIPPET_RELEVANT b'1763615'
ACTION DOC 10000 8024 EXAMINING_DOCUMENT b'1763615'
ACTION SNIPPET 10000 8027 SNIPPET_NOT_RELEVANT b'1767083'
ACTION SNIPPET 10000 8030 SNIPPET_NOT_RELEVANT b'1650827'
ACTION SNIPPET 10000 8033 SNIPPET_NOT_RELEVANT b'1825928'
ACTION SNIPPET 10000 8036 SNIPPET_NOT_RELEVANT b'1849953'
ACTION SNIPPET 10000 8039 SNIPPET_RELEVANT b'1723525'
ACTION DOC 10000 8059 EXAMINING_DOCUMENT b'1723525'
ACTION QUERY 10000 8069 Journalist online harassment
ACTION SERP 10000 8074 EXAMINE_SERP
ACTION SNIPPET 10000 8077 SNIPPET_RELEVANT b'1273775'
ACTION DOC 10000 8097 EXAMINING_DOCUMENT b'1273775'
ACTION SNIPPET 10000 8100 SNIPPET_NOT_RELEVANT b'1818442'
ACTION SNIPPET 10000 8103 SNIPPET_NOT_RELEVANT b'1636186'
ACTION SNIPPET 10000 8106 SNIPPET_NOT_RELEVANT b'1755225'
ACTION SNIPPET 10000 8109 SEEN_PREVIOUSLY b'1279275'
ACTION SNIPPET 10000 8112 SNIPPET_RELEVANT b'1185392'
ACTION DOC 10000 8132 EXAMINING_DOCUMENT b'1185392'
ACTION QUERY 10000 8142 Media online harassment
ACTION SERP 10000 8147 EXAMINE_SERP
ACTION SNIPPET 10000 8150 SNIPPET_NOT_RELEVANT b'1755225'
ACTION SNIPPET 10000 8153 SNIPPET_RELEVANT b'1818442'
ACTION DOC 10000 8173 EXAMINING_DOCUMENT b'1818442'
ACTION SNIPPET 10000 8176 SNIPPET_RELEVANT b'1221246'
ACTION DOC 10000 8196 EXAMINING_DOCUMENT b'1221246'
ACTION QUERY 10000 8206 Journalist health risks
ACTION SERP 10000 8211 EXAMINE_SERP
ACTION SNIPPET 10000 8214 SEEN_PREVIOUSLY b'796596'
ACTION SNIPPET 10000 8217 SEEN_PREVIOUSLY b'796745'
ACTION SNIPPET 10000 8220 SEEN_PREVIOUSLY b'637674'
ACTION SNIPPET 10000 8223 SNIPPET_NOT_RELEVANT b'386644'
ACTION SNIPPET 10000 8226 SNIPPET_RELEVANT b'1761447'
ACTION DOC 10000 8246 EXAMINING_DOCUMENT b'1761447'
ACTION SNIPPET 10000 8249 SEEN_PREVIOUSLY b'669030'
ACTION SNIPPET 10000 8252 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 8255 SNIPPET_RELEVANT b'1206998'
ACTION DOC 10000 8275 EXAMINING_DOCUMENT b'1206998'
ACTION QUERY 10000 8285 Media health risks
ACTION SERP 10000 8290 EXAMINE_SERP
ACTION SNIPPET 10000 8293 SNIPPET_NOT_RELEVANT b'1400735'
ACTION SNIPPET 10000 8296 SNIPPET_NOT_RELEVANT b'463793'
ACTION SNIPPET 10000 8299 SNIPPET_NOT_RELEVANT b'1633193'
ACTION SNIPPET 10000 8302 SEEN_PREVIOUSLY b'665957'
ACTION SNIPPET 10000 8305 SNIPPET_NOT_RELEVANT b'1539827'
ACTION SNIPPET 10000 8308 SNIPPET_NOT_RELEVANT b'129001'
ACTION SNIPPET 10000 8311 SNIPPET_NOT_RELEVANT b'871765'
ACTION SNIPPET 10000 8314 SNIPPET_RELEVANT b'1714131'
ACTION DOC 10000 8334 EXAMINING_DOCUMENT b'1714131'
ACTION SNIPPET 10000 8337 SNIPPET_NOT_RELEVANT b'327114'
ACTION QUERY 10000 8347 Journalist safety laws
ACTION SERP 10000 8352 EXAMINE_SERP
ACTION SNIPPET 10000 8355 SNIPPET_RELEVANT b'1658773'
ACTION DOC 10000 8375 EXAMINING_DOCUMENT b'1658773'
ACTION SNIPPET 10000 8378 SNIPPET_NOT_RELEVANT b'1189902'
ACTION SNIPPET 10000 8381 SEEN_PREVIOUSLY b'1631550'
ACTION SNIPPET 10000 8384 SNIPPET_NOT_RELEVANT b'573949'
ACTION SNIPPET 10000 8387 SNIPPET_NOT_RELEVANT b'1764004'
ACTION SNIPPET 10000 8390 SNIPPET_NOT_RELEVANT b'1688799'
ACTION SNIPPET 10000 8393 SNIPPET_NOT_RELEVANT b'789766'
ACTION SNIPPET 10000 8396 SNIPPET_RELEVANT b'846466'
ACTION DOC 10000 8416 EXAMINING_DOCUMENT b'846466'
ACTION QUERY 10000 8426 Media safety laws
ACTION SERP 10000 8431 EXAMINE_SERP
ACTION SNIPPET 10000 8434 SNIPPET_RELEVANT b'990683'
ACTION DOC 10000 8454 EXAMINING_DOCUMENT b'990683'
ACTION SNIPPET 10000 8457 SNIPPET_NOT_RELEVANT b'385668'
ACTION SNIPPET 10000 8460 SEEN_PREVIOUSLY b'1286800'
ACTION SNIPPET 10000 8463 SNIPPET_RELEVANT b'156074'
ACTION DOC 10000 8483 EXAMINING_DOCUMENT b'156074'
ACTION QUERY 10000 8493 Journalist children safety risks
ACTION SERP 10000 8498 EXAMINE_SERP
ACTION SNIPPET 10000 8501 SNIPPET_RELEVANT b'1314446'
ACTION DOC 10000 8521 EXAMINING_DOCUMENT b'1314446'
ACTION SNIPPET 10000 8524 SEEN_PREVIOUSLY b'1831146'
ACTION SNIPPET 10000 8527 SNIPPET_RELEVANT b'954616'
ACTION DOC 10000 8547 EXAMINING_DOCUMENT b'954616'
ACTION QUERY 10000 8557 Media children safety risks
ACTION SERP 10000 8562 EXAMINE_SERP
ACTION SNIPPET 10000 8565 SNIPPET_RELEVANT b'1511381'
ACTION DOC 10000 8585 EXAMINING_DOCUMENT b'1511381'
ACTION SNIPPET 10000 8588 SEEN_PREVIOUSLY b'1314446'
ACTION SNIPPET 10000 8591 SNIPPET_RELEVANT b'1735522'
ACTION DOC 10000 8611 EXAMINING_DOCUMENT b'1735522'
ACTION QUERY 10000 8621 Journalist abuse prevention
ACTION SERP 10000 8626 EXAMINE_SERP
ACTION SNIPPET 10000 8629 SNIPPET_NOT_RELEVANT b'266168'
ACTION SNIPPET 10000 8632 SEEN_PREVIOUSLY b'1604537'
ACTION SNIPPET 10000 8635 SNIPPET_RELEVANT b'1026996'
ACTION DOC 10000 8655 EXAMINING_DOCUMENT b'1026996'
ACTION SNIPPET 10000 8658 SEEN_PREVIOUSLY b'93110'
ACTION SNIPPET 10000 8661 SNIPPET_NOT_RELEVANT b'357406'
ACTION SNIPPET 10000 8664 SNIPPET_RELEVANT b'1481597'
ACTION DOC 10000 8684 EXAMINING_DOCUMENT b'1481597'
ACTION QUERY 10000 8694 Media abuse prevention
ACTION SERP 10000 8699 EXAMINE_SERP
ACTION SNIPPET 10000 8702 SNIPPET_RELEVANT b'237929'
ACTION DOC 10000 8722 EXAMINING_DOCUMENT b'237929'
ACTION SNIPPET 10000 8725 SEEN_PREVIOUSLY b'1616193'
ACTION SNIPPET 10000 8728 SNIPPET_NOT_RELEVANT b'1274995'
ACTION SNIPPET 10000 8731 SNIPPET_NOT_RELEVANT b'1368464'
ACTION SNIPPET 10000 8734 SNIPPET_NOT_RELEVANT b'347492'
ACTION SNIPPET 10000 8737 SNIPPET_RELEVANT b'461182'
ACTION DOC 10000 8757 EXAMINING_DOCUMENT b'461182'
ACTION QUERY 10000 8767 Journalist safety culture
ACTION SERP 10000 8772 EXAMINE_SERP
ACTION SNIPPET 10000 8775 SEEN_PREVIOUSLY b'765922'
ACTION SNIPPET 10000 8778 SNIPPET_NOT_RELEVANT b'976957'
ACTION SNIPPET 10000 8781 SNIPPET_RELEVANT b'1784434'
ACTION DOC 10000 8801 EXAMINING_DOCUMENT b'1784434'
ACTION MARK 10000 8804 CONSIDERED_RELEVANT b'1784434'
ACTION SNIPPET 10000 8807 SNIPPET_NOT_RELEVANT b'1150620'
ACTION SNIPPET 10000 8810 SNIPPET_NOT_RELEVANT b'995524'
ACTION SNIPPET 10000 8813 SEEN_PREVIOUSLY b'1544150'
ACTION SNIPPET 10000 8816 SNIPPET_RELEVANT b'948407'
ACTION DOC 10000 8836 EXAMINING_DOCUMENT b'948407'
ACTION MARK 10000 8839 CONSIDERED_RELEVANT b'948407'
ACTION SNIPPET 10000 8842 SNIPPET_RELEVANT b'881056'
ACTION DOC 10000 8862 EXAMINING_DOCUMENT b'881056'
ACTION SNIPPET 10000 8865 SNIPPET_NOT_RELEVANT b'505234'
ACTION SNIPPET 10000 8868 SNIPPET_RELEVANT b'852354'
ACTION DOC 10000 8888 EXAMINING_DOCUMENT b'852354'
ACTION SNIPPET 10000 8891 SNIPPET_NOT_RELEVANT b'730799'
ACTION QUERY 10000 8901 Media safety culture
ACTION SERP 10000 8906 EXAMINE_SERP
ACTION SNIPPET 10000 8909 SEEN_PREVIOUSLY b'881056'
ACTION SNIPPET 10000 8912 SNIPPET_RELEVANT b'339101'
ACTION DOC 10000 8932 EXAMINING_DOCUMENT b'339101'
ACTION SNIPPET 10000 8935 SNIPPET_RELEVANT b'1325924'
ACTION DOC 10000 8955 EXAMINING_DOCUMENT b'1325924'
ACTION QUERY 10000 8965 Journalist harassment prevention
ACTION SERP 10000 8970 EXAMINE_SERP
ACTION SNIPPET 10000 8973 SEEN_PREVIOUSLY b'702529'
ACTION SNIPPET 10000 8976 SEEN_PREVIOUSLY b'1347378'
ACTION SNIPPET 10000 8979 SNIPPET_RELEVANT b'480543'
ACTION DOC 10000 8999 EXAMINING_DOCUMENT b'480543'
ACTION SNIPPET 10000 9002 SEEN_PREVIOUSLY b'1279275'
ACTION SNIPPET 10000 9005 SNIPPET_NOT_RELEVANT b'1117408'
ACTION SNIPPET 10000 9008 SNIPPET_NOT_RELEVANT b'1269199'
ACTION SNIPPET 10000 9011 SEEN_PREVIOUSLY b'1631550'
ACTION SNIPPET 10000 9014 SNIPPET_RELEVANT b'1027628'
ACTION DOC 10000 9034 EXAMINING_DOCUMENT b'1027628'
ACTION QUERY 10000 9044 Media harassment prevention
