ACTION QUERY 10000 10 journalist risks
ACTION SNIPPET 10000 6037 SNIPPET_NOT_RELEVANT b'1154549'
ACTION SNIPPET 10000 6040 SNIPPET_NOT_RELEVANT b'1078479'
ACTION SNIPPET 10000 6043 SNIPPET_NOT_RELEVANT b'1432229'
ACTION SNIPPET 10000 6046 SNIPPET_NOT_RELEVANT b'555571'
ACTION SNIPPET 10000 6049 SNIPPET_NOT_RELEVANT b'1017116'
ACTION QUERY 10000 6059 Media mental health risks
ACTION SERP 10000 6064 EXAMINE_SERP
ACTION SNIPPET 10000 6067 SNIPPET_NOT_RELEVANT b'1189891'
ACTION SNIPPET 10000 6070 SNIPPET_RELEVANT b'690959'
ACTION DOC 10000 6090 EXAMINING_DOCUMENT b'690959'
ACTION SNIPPET 10000 6093 SNIPPET_NOT_RELEVANT b'1189500'
ACTION SNIPPET 10000 6096 SNIPPET_NOT_RELEVANT b'1128257'
ACTION SNIPPET 10000 6099 SNIPPET_NOT_RELEVANT b'313600'
ACTION SNIPPET 10000 6102 SNIPPET_NOT_RELEVANT b'1344519'
ACTION SNIPPET 10000 6105 SNIPPET_RELEVANT b'1421704'
ACTION DOC 10000 6125 EXAMINING_DOCUMENT b'1421704'
ACTION QUERY 10000 6135 Journalist assault prevention
ACTION SERP 10000 6140 EXAMINE_SERP
ACTION SNIPPET 10000 6143 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 6146 SNIPPET_NOT_RELEVANT b'528369'
ACTION SNIPPET 10000 6149 SNIPPET_NOT_RELEVANT b'216664'
ACTION SNIPPET 10000 6152 SEEN_PREVIOUSLY b'186202'
ACTION SNIPPET 10000 6155 SNIPPET_NOT_RELEVANT b'365119'
ACTION SNIPPET 10000 6158 SNIPPET_RELEVANT b'639132'
ACTION DOC 10000 6178 EXAMINING_DOCUMENT b'639132'
ACTION SNIPPET 10000 6181 SNIPPET_RELEVANT b'520855'
ACTION DOC 10000 6201 EXAMINING_DOCUMENT b'520855'
ACTION QUERY 10000 6211 Media assault prevention
ACTION SERP 10000 6216 EXAMINE_SERP
ACTION SNIPPET 10000 6219 SNIPPET_NOT_RELEVANT b'528369'
ACTION SNIPPET 10000 6222 SEEN_PREVIOUSLY b'639132'
ACTION SNIPPET 10000 6225 SNIPPET_NOT_RELEVANT b'365119'
ACTION SNIPPET 10000 6228 SNIPPET_RELEVANT b'1616193'
ACTION DOC 10000 6248 EXAMINING_DOCUMENT b'1616193'
ACTION SNIPPET 10000 6251 SNIPPET_RELEVANT b'216664'
ACTION DOC 10000 6271 EXAMINING_DOCUMENT b'216664'
ACTION QUERY 10000 6281 Press safety protocols
ACTION SERP 10000 6286 EXAMINE_SERP
ACTION SNIPPET 10000 6289 SNIPPET_NOT_RELEVANT b'1791459'
ACTION SNIPPET 10000 6292 SNIPPET_RELEVANT b'1334166'
ACTION DOC 10000 6312 EXAMINING_DOCUMENT b'1334166'
ACTION SNIPPET 10000 6315 SNIPPET_RELEVANT b'1284852'
ACTION DOC 10000 6335 EXAMINING_DOCUMENT b'1284852'
ACTION QUERY 10000 6345 Journalist kidnapping prevention
ACTION SERP 10000 6350 EXAMINE_SERP
ACTION SNIPPET 10000 6353 SNIPPET_NOT_RELEVANT b'385564'
ACTION SNIPPET 10000 6356 SNIPPET_NOT_RELEVANT b'1145399'
ACTION SNIPPET 10000 6359 SNIPPET_NOT_RELEVANT b'118258'
ACTION SNIPPET 10000 6362 SNIPPET_NOT_RELEVANT b'1364005'
ACTION SNIPPET 10000 6365 SEEN_PREVIOUSLY b'447103'
ACTION SNIPPET 10000 6368 SNIPPET_RELEVANT b'418582'
ACTION DOC 10000 6388 EXAMINING_DOCUMENT b'418582'
ACTION MARK 10000 6391 CONSIDERED_RELEVANT b'418582'
ACTION SNIPPET 10000 6394 SEEN_PREVIOUSLY b'836096'
ACTION SNIPPET 10000 6397 SEEN_PREVIOUSLY b'3471'
ACTION SNIPPET 10000 6400 SEEN_PREVIOUSLY b'3471'
ACTION SNIPPET 10000 6403 SNIPPET_NOT_RELEVANT b'1786039'
ACTION SNIPPET 10000 6406 SNIPPET_RELEVANT b'50338'
ACTION DOC 10000 6426 EXAMINING_DOCUMENT b'50338'
ACTION SNIPPET 10000 6429 SEEN_PREVIOUSLY b'1785338'
ACTION SNIPPET 10000 6432 SEEN_PREVIOUSLY b'863457'
ACTION SNIPPET 10000 6435 SEEN_PREVIOUSLY b'50577'
ACTION SNIPPET 10000 6438 SNIPPET_RELEVANT b'1839921'
ACTION DOC 10000 6458 EXAMINING_DOCUMENT b'1839921'
ACTION MARK 10000 6461 CONSIDERED_RELEVANT b'1839921'
ACTION SNIPPET 10000 6464 SNIPPET_RELEVANT b'50415'
ACTION DOC 10000 6484 EXAMINING_DOCUMENT b'50415'
ACTION MARK 10000 6487 CONSIDERED_RELEVANT b'50415'
ACTION SNIPPET 10000 6490 SEEN_PREVIOUSLY b'1732865'
ACTION SNIPPET 10000 6493 SNIPPET_RELEVANT b'51193'
ACTION DOC 10000 6513 EXAMINING_DOCUMENT b'51193'
ACTION MARK 10000 6516 CONSIDERED_RELEVANT b'51193'
ACTION SNIPPET 10000 6519 SNIPPET_NOT_RELEVANT b'51412'
ACTION SNIPPET 10000 6522 SNIPPET_RELEVANT b'1797481'
ACTION DOC 10000 6542 EXAMINING_DOCUMENT b'1797481'
ACTION SNIPPET 10000 6545 SNIPPET_RELEVANT b'1366269'
ACTION DOC 10000 6565 EXAMINING_DOCUMENT b'1366269'
ACTION MARK 10000 6568 CONSIDERED_RELEVANT b'1366269'
ACTION SNIPPET 10000 6571 SNIPPET_NOT_RELEVANT b'143845'
ACTION SNIPPET 10000 6574 SEEN_PREVIOUSLY b'67186'
ACTION SNIPPET 10000 6577 SEEN_PREVIOUSLY b'51761'
ACTION SNIPPET 10000 6580 SEEN_PREVIOUSLY b'252995'
ACTION SNIPPET 10000 6583 SNIPPET_NOT_RELEVANT b'698904'
ACTION SNIPPET 10000 6586 SNIPPET_NOT_RELEVANT b'52386'
ACTION SNIPPET 10000 6589 SEEN_PREVIOUSLY b'301388'
ACTION SNIPPET 10000 6592 SNIPPET_RELEVANT b'1641848'
ACTION DOC 10000 6612 EXAMINING_DOCUMENT b'1641848'
ACTION SNIPPET 10000 6615 SNIPPET_RELEVANT b'24587'
ACTION DOC 10000 6635 EXAMINING_DOCUMENT b'24587'
ACTION QUERY 10000 6645 Cyberattack risks for journalists
ACTION SERP 10000 6650 EXAMINE_SERP
ACTION SNIPPET 10000 6653 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 6656 SEEN_PREVIOUSLY b'344024'
ACTION SNIPPET 10000 6659 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 6662 SNIPPET_NOT_RELEVANT b'1483474'
ACTION SNIPPET 10000 6665 SEEN_PREVIOUSLY b'1467740'
ACTION SNIPPET 10000 6668 SNIPPET_NOT_RELEVANT b'1364102'
ACTION SNIPPET 10000 6671 SNIPPET_NOT_RELEVANT b'1677057'
ACTION SNIPPET 10000 6674 SEEN_PREVIOUSLY b'1544859'
ACTION SNIPPET 10000 6677 SNIPPET_RELEVANT b'1457178'
ACTION DOC 10000 6697 EXAMINING_DOCUMENT b'1457178'
ACTION QUERY 10000 6707 Investigative journalist intimidation
ACTION SERP 10000 6712 EXAMINE_SERP
ACTION SNIPPET 10000 6715 SEEN_PREVIOUSLY b'1005251'
ACTION SNIPPET 10000 6718 SNIPPET_NOT_RELEVANT b'1020059'
ACTION SNIPPET 10000 6721 SNIPPET_NOT_RELEVANT b'1615111'
ACTION SNIPPET 10000 6724 SEEN_PREVIOUSLY b'914125'
ACTION SNIPPET 10000 6727 SNIPPET_RELEVANT b'1823387'
ACTION DOC 10000 6747 EXAMINING_DOCUMENT b'1823387'
ACTION SNIPPET 10000 6750 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 6753 SNIPPET_NOT_RELEVANT b'1756787'
ACTION SNIPPET 10000 6756 SEEN_PREVIOUSLY b'959455'
ACTION SNIPPET 10000 6759 SNIPPET_RELEVANT b'1851134'
ACTION DOC 10000 6779 EXAMINING_DOCUMENT b'1851134'
ACTION QUERY 10000 6789 Journalist protest coverage risks
ACTION SERP 10000 6794 EXAMINE_SERP
ACTION SNIPPET 10000 6797 SNIPPET_NOT_RELEVANT b'1450889'
ACTION SNIPPET 10000 6800 SNIPPET_RELEVANT b'248744'
ACTION DOC 10000 6820 EXAMINING_DOCUMENT b'248744'
ACTION MARK 10000 6823 CONSIDERED_RELEVANT b'248744'
ACTION SNIPPET 10000 6826 SNIPPET_RELEVANT b'474938'
ACTION DOC 10000 6846 EXAMINING_DOCUMENT b'474938'
ACTION SNIPPET 10000 6849 SNIPPET_RELEVANT b'1847925'
ACTION DOC 10000 6869 EXAMINING_DOCUMENT b'1847925'
ACTION SNIPPET 10000 6872 SNIPPET_RELEVANT b'1772081'
ACTION DOC 10000 6892 EXAMINING_DOCUMENT b'1772081'
ACTION QUERY 10000 6902 Media protest coverage risks
ACTION SERP 10000 6907 EXAMINE_SERP
ACTION SNIPPET 10000 6910 SNIPPET_RELEVANT b'1450889'
ACTION DOC 10000 6930 EXAMINING_DOCUMENT b'1450889'
ACTION SNIPPET 10000 6933 SEEN_PREVIOUSLY b'1847925'
ACTION SNIPPET 10000 6936 SNIPPET_RELEVANT b'252390'
ACTION DOC 10000 6956 EXAMINING_DOCUMENT b'252390'
ACTION QUERY 10000 6966 Journalist death threats
ACTION SERP 10000 6971 EXAMINE_SERP
ACTION SNIPPET 10000 6974 SNIPPET_NOT_RELEVANT b'515160'
ACTION SNIPPET 10000 6977 SEEN_PREVIOUSLY b'728599'
ACTION SNIPPET 10000 6980 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 6983 SNIPPET_RELEVANT b'1818267'
ACTION DOC 10000 7003 EXAMINING_DOCUMENT b'1818267'
ACTION SNIPPET 10000 7006 SNIPPET_RELEVANT b'1231581'
ACTION DOC 10000 7026 EXAMINING_DOCUMENT b'1231581'
ACTION MARK 10000 7029 CONSIDERED_RELEVANT b'1231581'
ACTION SNIPPET 10000 7032 SNIPPET_NOT_RELEVANT b'1228123'
ACTION SNIPPET 10000 7035 SEEN_PREVIOUSLY b'1488047'
ACTION SNIPPET 10000 7038 SNIPPET_RELEVANT b'114026'
ACTION DOC 10000 7058 EXAMINING_DOCUMENT b'114026'
ACTION MARK 10000 7061 CONSIDERED_RELEVANT b'114026'
ACTION SNIPPET 10000 7064 SNIPPET_NOT_RELEVANT b'1089975'
ACTION SNIPPET 10000 7067 SNIPPET_NOT_RELEVANT b'296873'
ACTION SNIPPET 10000 7070 SEEN_PREVIOUSLY b'1793446'
ACTION SNIPPET 10000 7073 SEEN_PREVIOUSLY b'1852701'
ACTION SNIPPET 10000 7076 SEEN_PREVIOUSLY b'948407'
ACTION SNIPPET 10000 7079 SNIPPET_RELEVANT b'916239'
ACTION DOC 10000 7099 EXAMINING_DOCUMENT b'916239'
ACTION MARK 10000 7102 CONSIDERED_RELEVANT b'916239'
ACTION SNIPPET 10000 7105 SNIPPET_RELEVANT b'1773361'
ACTION DOC 10000 7125 EXAMINING_DOCUMENT b'1773361'
ACTION SNIPPET 10000 7128 SEEN_PREVIOUSLY b'1739588'
ACTION SNIPPET 10000 7131 SNIPPET_RELEVANT b'4891'
ACTION DOC 10000 7151 EXAMINING_DOCUMENT b'4891'
ACTION SNIPPET 10000 7154 SEEN_PREVIOUSLY b'4891'
ACTION QUERY 10000 7164 Media death threats
ACTION SERP 10000 7169 EXAMINE_SERP
ACTION SNIPPET 10000 7172 SNIPPET_NOT_RELEVANT b'1337399'
ACTION SNIPPET 10000 7175 SEEN_PREVIOUSLY b'728599'
ACTION SNIPPET 10000 7178 SEEN_PREVIOUSLY b'4891'
ACTION SNIPPET 10000 7181 SEEN_PREVIOUSLY b'4891'
ACTION SNIPPET 10000 7184 SEEN_PREVIOUSLY b'1818267'
ACTION SNIPPET 10000 7187 SNIPPET_RELEVANT b'225117'
ACTION DOC 10000 7207 EXAMINING_DOCUMENT b'225117'
ACTION SNIPPET 10000 7210 SNIPPET_RELEVANT b'1228123'
ACTION DOC 10000 7230 EXAMINING_DOCUMENT b'1228123'
ACTION MARK 10000 7233 CONSIDERED_RELEVANT b'1228123'
ACTION SNIPPET 10000 7236 SNIPPET_NOT_RELEVANT b'227776'
ACTION SNIPPET 10000 7239 SEEN_PREVIOUSLY b'1231581'
ACTION SNIPPET 10000 7242 SNIPPET_RELEVANT b'1624287'
ACTION DOC 10000 7262 EXAMINING_DOCUMENT b'1624287'
ACTION SNIPPET 10000 7265 SNIPPET_NOT_RELEVANT b'1826899'
ACTION SNIPPET 10000 7268 SNIPPET_RELEVANT b'1654324'
ACTION DOC 10000 7288 EXAMINING_DOCUMENT b'1654324'
ACTION QUERY 10000 7298 Journalist safety tips
ACTION SERP 10000 7303 EXAMINE_SERP
ACTION SNIPPET 10000 7306 SNIPPET_RELEVANT b'156074'
ACTION DOC 10000 7326 EXAMINING_DOCUMENT b'156074'
ACTION SNIPPET 10000 7329 SNIPPET_RELEVANT b'1668044'
ACTION DOC 10000 7349 EXAMINING_DOCUMENT b'1668044'
ACTION QUERY 10000 7359 Media safety tips
ACTION SERP 10000 7364 EXAMINE_SERP
ACTION SNIPPET 10000 7367 SEEN_PREVIOUSLY b'156074'
ACTION SNIPPET 10000 7370 SNIPPET_RELEVANT b'109095'
ACTION DOC 10000 7390 EXAMINING_DOCUMENT b'109095'
ACTION SNIPPET 10000 7393 SNIPPET_RELEVANT b'501056'
ACTION DOC 10000 7413 EXAMINING_DOCUMENT b'501056'
ACTION QUERY 10000 7423 Foreign correspondent safety
ACTION SERP 10000 7428 EXAMINE_SERP
ACTION SNIPPET 10000 7431 SEEN_PREVIOUSLY b'572806'
ACTION SNIPPET 10000 7434 SEEN_PREVIOUSLY b'573949'
ACTION SNIPPET 10000 7437 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 7440 SNIPPET_RELEVANT b'143845'
ACTION DOC 10000 7460 EXAMINING_DOCUMENT b'143845'
ACTION SNIPPET 10000 7463 SNIPPET_NOT_RELEVANT b'913878'
ACTION SNIPPET 10000 7466 SNIPPET_NOT_RELEVANT b'1116815'
ACTION SNIPPET 10000 7469 SNIPPET_RELEVANT b'133587'
ACTION DOC 10000 7489 EXAMINING_DOCUMENT b'133587'
ACTION QUERY 10000 7499 War correspondents safety
ACTION SERP 10000 7504 EXAMINE_SERP
ACTION SNIPPET 10000 7507 SEEN_PREVIOUSLY b'993691'
ACTION SNIPPET 10000 7510 SEEN_PREVIOUSLY b'1479423'
ACTION SNIPPET 10000 7513 SEEN_PREVIOUSLY b'866574'
ACTION SNIPPET 10000 7516 SNIPPET_NOT_RELEVANT b'422583'
ACTION SNIPPET 10000 7519 SNIPPET_RELEVANT b'413632'
ACTION DOC 10000 7539 EXAMINING_DOCUMENT b'413632'
ACTION SNIPPET 10000 7542 SEEN_PREVIOUSLY b'1344903'
ACTION SNIPPET 10000 7545 SNIPPET_NOT_RELEVANT b'420181'
ACTION SNIPPET 10000 7548 SNIPPET_RELEVANT b'432214'
ACTION DOC 10000 7568 EXAMINING_DOCUMENT b'432214'
ACTION QUERY 10000 7578 Journalist security measures
ACTION SERP 10000 7583 EXAMINE_SERP
ACTION SNIPPET 10000 7586 SNIPPET_NOT_RELEVANT b'131626'
ACTION SNIPPET 10000 7589 SNIPPET_NOT_RELEVANT b'99805'
ACTION SNIPPET 10000 7592 SNIPPET_NOT_RELEVANT b'1844648'
ACTION SNIPPET 10000 7595 SEEN_PREVIOUSLY b'349358'
ACTION SNIPPET 10000 7598 SNIPPET_NOT_RELEVANT b'1420850'
ACTION SNIPPET 10000 7601 SEEN_PREVIOUSLY b'114026'
ACTION SNIPPET 10000 7604 SEEN_PREVIOUSLY b'1594021'
ACTION SNIPPET 10000 7607 SNIPPET_NOT_RELEVANT b'1361729'
ACTION SNIPPET 10000 7610 SNIPPET_RELEVANT b'819634'
ACTION DOC 10000 7630 EXAMINING_DOCUMENT b'819634'
ACTION QUERY 10000 7640 Media security measures
ACTION SERP 10000 7645 EXAMINE_SERP
ACTION SNIPPET 10000 7648 SNIPPET_RELEVANT b'1619417'
ACTION DOC 10000 7668 EXAMINING_DOCUMENT b'1619417'
ACTION SNIPPET 10000 7671 SNIPPET_RELEVANT b'1364250'
ACTION DOC 10000 7691 EXAMINING_DOCUMENT b'1364250'
ACTION QUERY 10000 7701 Investigative journalistic ethics
ACTION SERP 10000 7706 EXAMINE_SERP
ACTION SNIPPET 10000 7709 SEEN_PREVIOUSLY b'1028944'
ACTION SNIPPET 10000 7712 SNIPPET_RELEVANT b'1098097'
ACTION DOC 10000 7732 EXAMINING_DOCUMENT b'1098097'
ACTION SNIPPET 10000 7735 SNIPPET_RELEVANT b'906772'
ACTION DOC 10000 7755 EXAMINING_DOCUMENT b'906772'
ACTION QUERY 10000 7765 Journalist corruption risks
ACTION SERP 10000 7770 EXAMINE_SERP
ACTION SNIPPET 10000 7773 SEEN_PREVIOUSLY b'1005251'
ACTION SNIPPET 10000 7776 SEEN_PREVIOUSLY b'768891'
ACTION SNIPPET 10000 7779 SEEN_PREVIOUSLY b'959455'
ACTION SNIPPET 10000 7782 SEEN_PREVIOUSLY b'948407'
ACTION SNIPPET 10000 7785 SNIPPET_NOT_RELEVANT b'1392654'
ACTION SNIPPET 10000 7788 SEEN_PREVIOUSLY b'1738061'
ACTION SNIPPET 10000 7791 SNIPPET_RELEVANT b'1096101'
ACTION DOC 10000 7811 EXAMINING_DOCUMENT b'1096101'
ACTION MARK 10000 7814 CONSIDERED_RELEVANT b'1096101'
ACTION SNIPPET 10000 7817 SNIPPET_RELEVANT b'635986'
ACTION DOC 10000 7837 EXAMINING_DOCUMENT b'635986'
ACTION SNIPPET 10000 7840 SNIPPET_NOT_RELEVANT b'1363878'
ACTION SNIPPET 10000 7843 SEEN_PREVIOUSLY b'866574'
ACTION SNIPPET 10000 7846 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 7849 SNIPPET_NOT_RELEVANT b'702529'
ACTION SNIPPET 10000 7852 SEEN_PREVIOUSLY b'1228123'
ACTION SNIPPET 10000 7855 SNIPPET_NOT_RELEVANT b'1319607'
ACTION SNIPPET 10000 7858 SNIPPET_NOT_RELEVANT b'1303136'
ACTION SNIPPET 10000 7861 SEEN_PREVIOUSLY b'1773361'
ACTION SNIPPET 10000 7864 SNIPPET_RELEVANT b'1489354'
ACTION DOC 10000 7884 EXAMINING_DOCUMENT b'1489354'
ACTION QUERY 10000 7894 Media corruption risks
ACTION SERP 10000 7899 EXAMINE_SERP
ACTION SNIPPET 10000 7902 SEEN_PREVIOUSLY b'1738061'
ACTION SNIPPET 10000 7905 SNIPPET_NOT_RELEVANT b'1266568'
ACTION SNIPPET 10000 7908 SEEN_PREVIOUSLY b'513864'
ACTION SNIPPET 10000 7911 SEEN_PREVIOUSLY b'1772081'
ACTION SNIPPET 10000 7914 SNIPPET_RELEVANT b'1826214'
ACTION DOC 10000 7934 EXAMINING_DOCUMENT b'1826214'
ACTION SNIPPET 10000 7937 SNIPPET_RELEVANT b'863528'
ACTION DOC 10000 7957 EXAMINING_DOCUMENT b'863528'
ACTION QUERY 10000 7967 Journalist trauma risks
ACTION SERP 10000 7972 EXAMINE_SERP
ACTION SNIPPET 10000 7975 SEEN_PREVIOUSLY b'1424321'
ACTION SNIPPET 10000 7978 SNIPPET_RELEVANT b'373364'
ACTION DOC 10000 7998 EXAMINING_DOCUMENT b'373364'
ACTION SNIPPET 10000 8001 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 8004 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8007 SNIPPET_RELEVANT b'241811'
ACTION DOC 10000 8027 EXAMINING_DOCUMENT b'241811'
ACTION QUERY 10000 8037 Media trauma risks
ACTION SERP 10000 8042 EXAMINE_SERP
ACTION SNIPPET 10000 8045 SNIPPET_RELEVANT b'443700'
ACTION DOC 10000 8065 EXAMINING_DOCUMENT b'443700'
ACTION SNIPPET 10000 8068 SNIPPET_NOT_RELEVANT b'849096'
ACTION SNIPPET 10000 8071 SNIPPET_RELEVANT b'1336195'
ACTION DOC 10000 8091 EXAMINING_DOCUMENT b'1336195'
ACTION QUERY 10000 8101 Journalist tracking
ACTION SERP 10000 8106 EXAMINE_SERP
ACTION SNIPPET 10000 8109 SNIPPET_RELEVANT b'1187186'
ACTION DOC 10000 8129 EXAMINING_DOCUMENT b'1187186'
ACTION SNIPPET 10000 8132 SEEN_PREVIOUSLY b'1796012'
ACTION SNIPPET 10000 8135 SEEN_PREVIOUSLY b'1739588'
ACTION SNIPPET 10000 8138 SNIPPET_NOT_RELEVANT b'402157'
ACTION SNIPPET 10000 8141 SNIPPET_NOT_RELEVANT b'779534'
ACTION SNIPPET 10000 8144 SEEN_PREVIOUSLY b'1724802'
ACTION SNIPPET 10000 8147 SNIPPET_NOT_RELEVANT b'1820548'
ACTION SNIPPET 10000 8150 SNIPPET_RELEVANT b'1552339'
ACTION DOC 10000 8170 EXAMINING_DOCUMENT b'1552339'
ACTION QUERY 10000 8180 Media tracking
ACTION SERP 10000 8185 EXAMINE_SERP
ACTION SNIPPET 10000 8188 SNIPPET_NOT_RELEVANT b'1210982'
ACTION SNIPPET 10000 8191 SNIPPET_NOT_RELEVANT b'1617224'
ACTION SNIPPET 10000 8194 SNIPPET_RELEVANT b'1281614'
ACTION DOC 10000 8214 EXAMINING_DOCUMENT b'1281614'
ACTION SNIPPET 10000 8217 SNIPPET_RELEVANT b'1155503'
ACTION DOC 10000 8237 EXAMINING_DOCUMENT b'1155503'
ACTION QUERY 10000 8247 Press safety guidelines
ACTION SERP 10000 8252 EXAMINE_SERP
ACTION SNIPPET 10000 8255 SEEN_PREVIOUSLY b'530680'
ACTION SNIPPET 10000 8258 SNIPPET_NOT_RELEVANT b'1126797'
ACTION SNIPPET 10000 8261 SEEN_PREVIOUSLY b'1381713'
ACTION SNIPPET 10000 8264 SNIPPET_RELEVANT b'1256964'
ACTION DOC 10000 8284 EXAMINING_DOCUMENT b'1256964'
ACTION SNIPPET 10000 8287 SNIPPET_NOT_RELEVANT b'1313549'
ACTION SNIPPET 10000 8290 SNIPPET_NOT_RELEVANT b'1733532'
ACTION SNIPPET 10000 8293 SNIPPET_NOT_RELEVANT b'1472209'
ACTION SNIPPET 10000 8296 SNIPPET_NOT_RELEVANT b'1157940'
ACTION SNIPPET 10000 8299 SNIPPET_RELEVANT b'1020679'
ACTION DOC 10000 8319 EXAMINING_DOCUMENT b'1020679'
ACTION QUERY 10000 8329 Journalist risk assessment
ACTION SERP 10000 8334 EXAMINE_SERP
ACTION SNIPPET 10000 8337 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8340 SNIPPET_RELEVANT b'1474318'
ACTION DOC 10000 8360 EXAMINING_DOCUMENT b'1474318'
ACTION SNIPPET 10000 8363 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 8366 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 8369 SEEN_PREVIOUSLY b'344024'
ACTION SNIPPET 10000 8372 SNIPPET_NOT_RELEVANT b'1475135'
ACTION SNIPPET 10000 8375 SNIPPET_NOT_RELEVANT b'1258272'
ACTION SNIPPET 10000 8378 SNIPPET_NOT_RELEVANT b'106932'
ACTION SNIPPET 10000 8381 SNIPPET_RELEVANT b'1775314'
ACTION DOC 10000 8401 EXAMINING_DOCUMENT b'1775314'
ACTION QUERY 10000 8411 Media risk assessment
ACTION SERP 10000 8416 EXAMINE_SERP
ACTION SNIPPET 10000 8419 SNIPPET_NOT_RELEVANT b'1400735'
ACTION SNIPPET 10000 8422 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8425 SNIPPET_RELEVANT b'1818234'
ACTION DOC 10000 8445 EXAMINING_DOCUMENT b'1818234'
ACTION SNIPPET 10000 8448 SNIPPET_RELEVANT b'404013'
ACTION DOC 10000 8468 EXAMINING_DOCUMENT b'404013'
ACTION QUERY 10000 8478 Journalist safety policy
ACTION SERP 10000 8483 EXAMINE_SERP
ACTION SNIPPET 10000 8486 SNIPPET_NOT_RELEVANT b'732401'
ACTION SNIPPET 10000 8489 SEEN_PREVIOUSLY b'1381713'
ACTION SNIPPET 10000 8492 SEEN_PREVIOUSLY b'1754147'
ACTION SNIPPET 10000 8495 SEEN_PREVIOUSLY b'530680'
ACTION SNIPPET 10000 8498 SNIPPET_RELEVANT b'272095'
ACTION DOC 10000 8518 EXAMINING_DOCUMENT b'272095'
ACTION SNIPPET 10000 8521 SEEN_PREVIOUSLY b'993691'
ACTION SNIPPET 10000 8524 SEEN_PREVIOUSLY b'1544150'
ACTION SNIPPET 10000 8527 SNIPPET_RELEVANT b'1350228'
ACTION DOC 10000 8547 EXAMINING_DOCUMENT b'1350228'
ACTION QUERY 10000 8557 Media safety policy
ACTION SERP 10000 8562 EXAMINE_SERP
ACTION SNIPPET 10000 8565 SEEN_PREVIOUSLY b'109095'
ACTION SNIPPET 10000 8568 SNIPPET_NOT_RELEVANT b'936100'
ACTION SNIPPET 10000 8571 SNIPPET_NOT_RELEVANT b'1381576'
ACTION SNIPPET 10000 8574 SEEN_PREVIOUSLY b'1350228'
ACTION SNIPPET 10000 8577 SNIPPET_NOT_RELEVANT b'1680110'
ACTION SNIPPET 10000 8580 SNIPPET_NOT_RELEVANT b'1042231'
ACTION SNIPPET 10000 8583 SNIPPET_NOT_RELEVANT b'414129'
ACTION SNIPPET 10000 8586 SNIPPET_NOT_RELEVANT b'338558'
ACTION SNIPPET 10000 8589 SNIPPET_RELEVANT b'1471451'
ACTION DOC 10000 8609 EXAMINING_DOCUMENT b'1471451'
ACTION QUERY 10000 8619 Women journalists risks
ACTION SERP 10000 8624 EXAMINE_SERP
ACTION SNIPPET 10000 8627 SNIPPET_NOT_RELEVANT b'573766'
ACTION SNIPPET 10000 8630 SNIPPET_RELEVANT b'1149403'
ACTION DOC 10000 8650 EXAMINING_DOCUMENT b'1149403'
ACTION SNIPPET 10000 8653 SNIPPET_NOT_RELEVANT b'239564'
ACTION SNIPPET 10000 8656 SNIPPET_NOT_RELEVANT b'637674'
ACTION SNIPPET 10000 8659 SNIPPET_NOT_RELEVANT b'1055263'
ACTION SNIPPET 10000 8662 SEEN_PREVIOUSLY b'735868'
ACTION SNIPPET 10000 8665 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 8668 SNIPPET_NOT_RELEVANT b'1726522'
ACTION SNIPPET 10000 8671 SNIPPET_NOT_RELEVANT b'1484848'
ACTION QUERY 10000 8681 Journalist independent reporting risks
ACTION SERP 10000 8686 EXAMINE_SERP
ACTION SNIPPET 10000 8689 SEEN_PREVIOUSLY b'1096101'
ACTION SNIPPET 10000 8692 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8695 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 8698 SEEN_PREVIOUSLY b'679801'
ACTION SNIPPET 10000 8701 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 8704 SEEN_PREVIOUSLY b'1544859'
ACTION SNIPPET 10000 8707 SNIPPET_RELEVANT b'1651918'
ACTION DOC 10000 8727 EXAMINING_DOCUMENT b'1651918'
ACTION SNIPPET 10000 8730 SNIPPET_RELEVANT b'1848315'
ACTION DOC 10000 8750 EXAMINING_DOCUMENT b'1848315'
ACTION QUERY 10000 8760 Media independent reporting risks
ACTION SERP 10000 8765 EXAMINE_SERP
ACTION SNIPPET 10000 8768 SEEN_PREVIOUSLY b'1096101'
