ACTION QUERY 10000 10 Airport Security
ACTION SNIPPET 10000 5592 SEEN_PREVIOUSLY b'3a3d23be8e51f34403d256a44d87cdf4'
ACTION SNIPPET 10000 5595 SNIPPET_NOT_RELEVANT b'16474062-554c-11e4-809b-8cc0a295c773'
ACTION SNIPPET 10000 5598 SNIPPET_NOT_RELEVANT b'a395fd06-2b6c-11e3-8ade-a1f23cda135e'
ACTION SNIPPET 10000 5601 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 5604 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 5607 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 5610 SNIPPET_NOT_RELEVANT b'e6f1ec24-5225-11e3-9e2c-e1d01116fd98'
ACTION SNIPPET 10000 5613 SEEN_PREVIOUSLY b'185a14ae-5f4b-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 5616 SNIPPET_NOT_RELEVANT b'a817091ff6e514c97fe2edb706547c2a'
ACTION SNIPPET 10000 5619 SNIPPET_NOT_RELEVANT b'ad1f7636c516b6241c9bf32fa48e9f2b'
ACTION SNIPPET 10000 5622 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION SNIPPET 10000 5625 SEEN_PREVIOUSLY b'a96b484c-5890-11e4-8264-deed989ae9a2'
ACTION SNIPPET 10000 5628 SNIPPET_NOT_RELEVANT b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 5631 SEEN_PREVIOUSLY b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION SNIPPET 10000 5634 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 5637 SNIPPET_NOT_RELEVANT b'6be2f768-6ed6-11e2-ac36-3d8d9dcaa2e2'
ACTION SNIPPET 10000 5640 SNIPPET_NOT_RELEVANT b'960a655e37a62111439e35f268d4952a'
ACTION SNIPPET 10000 5643 SNIPPET_NOT_RELEVANT b'3dff6168fbc1e35d78134037fc716ddb'
ACTION SNIPPET 10000 5646 SEEN_PREVIOUSLY b'4d694e6e-1215-11e6-8967-7ac733c56f12'
ACTION SNIPPET 10000 5649 SNIPPET_NOT_RELEVANT b'7a66cc7b35e2eb04a661b544a0851fd6'
ACTION SNIPPET 10000 5652 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 5655 SNIPPET_NOT_RELEVANT b'a2563f3bb462c04ee9b86c44788831bd'
ACTION SNIPPET 10000 5658 SNIPPET_NOT_RELEVANT b'58f9dd9f7bd408a552b3fdfee8b38845'
ACTION SNIPPET 10000 5661 SNIPPET_NOT_RELEVANT b'9796c64f55dd63ea6847ed9b5de796f5'
ACTION SNIPPET 10000 5664 SNIPPET_NOT_RELEVANT b'f132d97f6aa2a1c0ffa79fab8a8656af'
ACTION SNIPPET 10000 5667 SEEN_PREVIOUSLY b'd88cbcdeaf523c789744a977d9973a56'
ACTION SNIPPET 10000 5670 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 5673 SEEN_PREVIOUSLY b'2f4afbb2e54faefc9172a2d843a68dce'
ACTION SNIPPET 10000 5676 SNIPPET_NOT_RELEVANT b'd9f66c24-9629-11e2-894a-b984cbdff2e6'
ACTION SNIPPET 10000 5679 SNIPPET_NOT_RELEVANT b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 5682 SEEN_PREVIOUSLY b'c73fa254-72ca-11e1-ab86-1f92b6642693'
ACTION SNIPPET 10000 5685 SNIPPET_NOT_RELEVANT b'3dabab9a-5d64-11e5-b38e-06883aacba64'
ACTION SNIPPET 10000 5688 SEEN_PREVIOUSLY b'a01814b6-0599-11e6-b283-e79d81c63c1b'
ACTION SNIPPET 10000 5691 SNIPPET_NOT_RELEVANT b'df02e9825714bcaae23f1fc41a21573a'
ACTION SNIPPET 10000 5694 SNIPPET_NOT_RELEVANT b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 5697 SNIPPET_NOT_RELEVANT b'a4d1b0b0-7d17-11e2-9a75-dab0201670da'
ACTION SNIPPET 10000 5700 SNIPPET_NOT_RELEVANT b'45c688b8299315095a573f24d949958c'
ACTION SNIPPET 10000 5703 SNIPPET_NOT_RELEVANT b'3f8de8df5da3c3cefc3e8b1cd028f9d7'
ACTION SNIPPET 10000 5706 SNIPPET_NOT_RELEVANT b'e6b1f52823a64bef434245fa058fbfec'
ACTION SNIPPET 10000 5709 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION QUERY 10000 5719 What are the emerging security concerns for airports?
ACTION SERP 10000 5724 EXAMINE_SERP
ACTION SNIPPET 10000 5727 SNIPPET_NOT_RELEVANT b'aba4fc8c24fc4f75fb541f9f70893bd6'
ACTION SNIPPET 10000 5730 SNIPPET_NOT_RELEVANT b'c7840394-8da7-11e5-ae1f-af46b7df8483'
ACTION SNIPPET 10000 5733 SNIPPET_NOT_RELEVANT b'263dbc64-49a6-41d5-a243-8cd2c543deba'
ACTION SNIPPET 10000 5736 SNIPPET_NOT_RELEVANT b'5c07b41423a80295693072c86366380b'
ACTION SNIPPET 10000 5739 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 5742 SNIPPET_NOT_RELEVANT b'8c188cc8f2e57da79daaaf82dc321148'
ACTION SNIPPET 10000 5745 SNIPPET_NOT_RELEVANT b'7e45735924ad08e9942b7666a8ea3687'
ACTION SNIPPET 10000 5748 SNIPPET_NOT_RELEVANT b'c8ecfc3036f6284b549f03d66c475e92'
ACTION SNIPPET 10000 5751 SNIPPET_NOT_RELEVANT b'ca1630d4031c24604ef5ada04489929b'
ACTION SNIPPET 10000 5754 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 5757 SEEN_PREVIOUSLY b'5a27c15f7aabc2159b0291d370c74ffb'
ACTION SNIPPET 10000 5760 SNIPPET_NOT_RELEVANT b'2790fbb065e4e61f50a6f253c766b7e1'
ACTION SNIPPET 10000 5763 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 5766 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 5769 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 5772 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 5775 SNIPPET_NOT_RELEVANT b'62fc07e2-03a0-11e4-b8ff-89afd3fad6bd'
ACTION SNIPPET 10000 5778 SNIPPET_NOT_RELEVANT b'ff93dc1e-432b-11e3-a624-41d661b0bb78'
ACTION SNIPPET 10000 5781 SNIPPET_NOT_RELEVANT b'27e17bfa-0bec-11e6-a6b6-2e6de3695b0e'
ACTION SNIPPET 10000 5784 SNIPPET_NOT_RELEVANT b'f6264b282be700a6b71fe5e5b31f05cb'
ACTION SNIPPET 10000 5787 SNIPPET_NOT_RELEVANT b'5a1adbb2-9032-11e3-84e1-27626c5ef5fb'
ACTION SNIPPET 10000 5790 SNIPPET_NOT_RELEVANT b'ba4a8e5c-036f-11e7-ad5b-d22680e18d10'
ACTION SNIPPET 10000 5793 SEEN_PREVIOUSLY b'570ede22-0eb3-11e5-adec-e82f8395c032'
ACTION SNIPPET 10000 5796 SEEN_PREVIOUSLY b'3a3d23be8e51f34403d256a44d87cdf4'
ACTION SNIPPET 10000 5799 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 5802 SEEN_PREVIOUSLY b'9f1e6f89c31d5ee87024f6734ddb67eb'
ACTION SNIPPET 10000 5805 SNIPPET_NOT_RELEVANT b'3c448b57a3e7a896eceb7ac65711b923'
ACTION SNIPPET 10000 5808 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 5811 SNIPPET_NOT_RELEVANT b'cd19e620ea984770e47bd29af9567dc7'
ACTION SNIPPET 10000 5814 SEEN_PREVIOUSLY b'4d0dc5d1d779de995afbfc34ba0d984e'
ACTION SNIPPET 10000 5817 SNIPPET_NOT_RELEVANT b'5e3a0e7c-8bf6-11e5-acff-673ae92ddd2b'
ACTION SNIPPET 10000 5820 SNIPPET_NOT_RELEVANT b'c5cc3a42-b336-11e2-9a98-4be1688d7d84'
ACTION SNIPPET 10000 5823 SNIPPET_NOT_RELEVANT b'be34b036-2e11-47fd-9fb0-e0acaa84ddc3'
ACTION SNIPPET 10000 5826 SNIPPET_NOT_RELEVANT b'd34bd455a672fffb043e6f9cc111d767'
ACTION SNIPPET 10000 5829 SNIPPET_NOT_RELEVANT b'09dd65ee-f579-11e5-9804-537defcc3cf6'
ACTION SNIPPET 10000 5832 SNIPPET_NOT_RELEVANT b'f2ef9caa-a4d7-11e4-a2b2-776095f393b2'
ACTION SNIPPET 10000 5835 SNIPPET_NOT_RELEVANT b'45ab066c-826f-11e5-8bd2-680fff868306'
ACTION SNIPPET 10000 5838 SNIPPET_NOT_RELEVANT b'dee6a4a924bdfc3a3243cd01ec07df20'
ACTION SNIPPET 10000 5841 SNIPPET_NOT_RELEVANT b'bfc0d99a40664cecc2af882013699f15'
ACTION SNIPPET 10000 5844 SNIPPET_NOT_RELEVANT b'a20e6f36-d8d4-11e6-9f9f-5cdb4b7f8dd7'
ACTION SNIPPET 10000 5847 SNIPPET_NOT_RELEVANT b'6b59ddc8-21a3-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 5850 SEEN_PREVIOUSLY b'1632bcd73f19976002e9dcc61fc1aa04'
ACTION SNIPPET 10000 5853 SNIPPET_NOT_RELEVANT b'ef9c1a5c87ee3953a94534724d62c069'
ACTION SNIPPET 10000 5856 SEEN_PREVIOUSLY b'1b7d5d22-6198-11e2-9940-6fc488f3fecd'
ACTION SNIPPET 10000 5859 SNIPPET_NOT_RELEVANT b'426b48d8-09ad-11e7-93dc-00f9bdd74ed1'
ACTION SNIPPET 10000 5862 SNIPPET_NOT_RELEVANT b'03fe3f6e-0d58-11e4-b8e5-d0de80767fc2'
ACTION SNIPPET 10000 5865 SNIPPET_NOT_RELEVANT b'876c1466-88cb-11e6-875e-2c1bfe943b66'
ACTION SNIPPET 10000 5868 SNIPPET_NOT_RELEVANT b'4159f34e8e10ba92d0ae59755308979c'
ACTION SNIPPET 10000 5871 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
ACTION QUERY 10000 5881 How have airport security measures evolved over time?
ACTION SERP 10000 5886 EXAMINE_SERP
ACTION SNIPPET 10000 5889 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION SNIPPET 10000 5892 SEEN_PREVIOUSLY b'a49d06ba-8f88-11e3-84e1-27626c5ef5fb'
ACTION SNIPPET 10000 5895 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 5898 SEEN_PREVIOUSLY b'3fda8b02e50d14fafef10f318e1220cb'
ACTION SNIPPET 10000 5901 SNIPPET_NOT_RELEVANT b'3bde0c44-091e-11e5-9e39-0db921c47b93'
ACTION SNIPPET 10000 5904 SEEN_PREVIOUSLY b'0814a51a-6260-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 5907 SEEN_PREVIOUSLY b'7e0596fc-0a07-11e5-95fd-d580f1c5d44e'
ACTION SNIPPET 10000 5910 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 5913 SEEN_PREVIOUSLY b'3a3d23be8e51f34403d256a44d87cdf4'
ACTION SNIPPET 10000 5916 SNIPPET_NOT_RELEVANT b'a2768b7e-3a46-11e7-a59b-26e0451a96fd'
ACTION SNIPPET 10000 5919 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 5922 SNIPPET_NOT_RELEVANT b'46148b0324afabfaf488e49ff321eaf7'
ACTION SNIPPET 10000 5925 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 5928 SEEN_PREVIOUSLY b'185a14ae-5f4b-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 5931 SEEN_PREVIOUSLY b'3109a76082f03c08b1fd47bb47a451f9'
ACTION SNIPPET 10000 5934 SNIPPET_NOT_RELEVANT b'a817091ff6e514c97fe2edb706547c2a'
ACTION SNIPPET 10000 5937 SNIPPET_NOT_RELEVANT b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 5940 SEEN_PREVIOUSLY b'ed408c80-1d3c-11e2-b647-bb1668e64058'
ACTION SNIPPET 10000 5943 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 5946 SEEN_PREVIOUSLY b'a96b484c-5890-11e4-8264-deed989ae9a2'
ACTION SNIPPET 10000 5949 SEEN_PREVIOUSLY b'0ad0297b51760f715083385fde0e0ef2'
ACTION SNIPPET 10000 5952 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 5955 SEEN_PREVIOUSLY b'd88cbcdeaf523c789744a977d9973a56'
ACTION SNIPPET 10000 5958 SNIPPET_NOT_RELEVANT b'960a655e37a62111439e35f268d4952a'
ACTION SNIPPET 10000 5961 SNIPPET_NOT_RELEVANT b'7a66cc7b35e2eb04a661b544a0851fd6'
ACTION SNIPPET 10000 5964 SNIPPET_NOT_RELEVANT b'58a849d6-5b9d-11e4-b812-38518ae74c67'
ACTION SNIPPET 10000 5967 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 5970 SNIPPET_NOT_RELEVANT b'd9f66c24-9629-11e2-894a-b984cbdff2e6'
ACTION SNIPPET 10000 5973 SNIPPET_NOT_RELEVANT b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 5976 SEEN_PREVIOUSLY b'2f4afbb2e54faefc9172a2d843a68dce'
ACTION SNIPPET 10000 5979 SEEN_PREVIOUSLY b'c73fa254-72ca-11e1-ab86-1f92b6642693'
ACTION SNIPPET 10000 5982 SNIPPET_NOT_RELEVANT b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 5985 SEEN_PREVIOUSLY b'a01814b6-0599-11e6-b283-e79d81c63c1b'
ACTION SNIPPET 10000 5988 SNIPPET_NOT_RELEVANT b'df02e9825714bcaae23f1fc41a21573a'
ACTION SNIPPET 10000 5991 SNIPPET_NOT_RELEVANT b'45c688b8299315095a573f24d949958c'
ACTION SNIPPET 10000 5994 SNIPPET_NOT_RELEVANT b'3f8de8df5da3c3cefc3e8b1cd028f9d7'
ACTION SNIPPET 10000 5997 SNIPPET_NOT_RELEVANT b'b9861e5ef6fc4d21b3f06edaeb0e9acc'
ACTION SNIPPET 10000 6000 SNIPPET_NOT_RELEVANT b'e6b1f52823a64bef434245fa058fbfec'
ACTION SNIPPET 10000 6003 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 6006 SEEN_PREVIOUSLY b'0fd2a9f4b453092cea3b67ff8a509b47'
ACTION SNIPPET 10000 6009 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
ACTION SNIPPET 10000 6012 SNIPPET_NOT_RELEVANT b'9ef23198852e1710422e7dec11b84f91'
ACTION SNIPPET 10000 6015 SNIPPET_NOT_RELEVANT b'f52deaeee008d3794df2d24d258a95ca'
ACTION SNIPPET 10000 6018 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 6021 SNIPPET_NOT_RELEVANT b'8444d1915d8f5cbd2e0572480580ef24'
ACTION SNIPPET 10000 6024 SEEN_PREVIOUSLY b'e0b227a7795a4c966be96ef0d6c8974a'
ACTION SNIPPET 10000 6027 SNIPPET_NOT_RELEVANT b'27b173ebedcfed892cdbc8dfbfbb1cfa'
ACTION SNIPPET 10000 6030 SEEN_PREVIOUSLY b'd1067567229717c746e7fee8597011a8'
ACTION SNIPPET 10000 6033 SNIPPET_NOT_RELEVANT b'72041a6e-43f6-11e3-a751-f032898f2dbc'
ACTION QUERY 10000 6043 What is the cost of implementing airport security measures?
ACTION SERP 10000 6048 EXAMINE_SERP
ACTION SNIPPET 10000 6051 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 6054 SEEN_PREVIOUSLY b'0814a51a-6260-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 6057 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 6060 SNIPPET_NOT_RELEVANT b'df02e9825714bcaae23f1fc41a21573a'
ACTION SNIPPET 10000 6063 SEEN_PREVIOUSLY b'185a14ae-5f4b-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 6066 SEEN_PREVIOUSLY b'f73cad84-e76c-11e4-9a6a-c1ab95a0600b'
ACTION SNIPPET 10000 6069 SNIPPET_NOT_RELEVANT b'd9f66c24-9629-11e2-894a-b984cbdff2e6'
ACTION SNIPPET 10000 6072 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 6075 SNIPPET_NOT_RELEVANT b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 6078 SNIPPET_NOT_RELEVANT b'cc48139e4e3706d514c33ec668a300a3'
ACTION SNIPPET 10000 6081 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 6084 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 6087 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 6090 SEEN_PREVIOUSLY b'0fd2a9f4b453092cea3b67ff8a509b47'
ACTION SNIPPET 10000 6093 SNIPPET_NOT_RELEVANT b'7a66cc7b35e2eb04a661b544a0851fd6'
ACTION SNIPPET 10000 6096 SNIPPET_NOT_RELEVANT b'2195dbe8-3cd2-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 6099 SNIPPET_NOT_RELEVANT b'e6b1f52823a64bef434245fa058fbfec'
ACTION SNIPPET 10000 6102 SNIPPET_NOT_RELEVANT b'3bde0c44-091e-11e5-9e39-0db921c47b93'
ACTION SNIPPET 10000 6105 SNIPPET_NOT_RELEVANT b'51bddf0e01cac190a9cb46580edb3fb2'
ACTION SNIPPET 10000 6108 SNIPPET_NOT_RELEVANT b'17c6eab1b47b4a3bcd70de53b8191f8a'
ACTION SNIPPET 10000 6111 SNIPPET_NOT_RELEVANT b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 6114 SNIPPET_NOT_RELEVANT b'5090b58e-43cc-11e2-8061-253bccfc7532'
ACTION SNIPPET 10000 6117 SNIPPET_NOT_RELEVANT b'27b173ebedcfed892cdbc8dfbfbb1cfa'
ACTION SNIPPET 10000 6120 SNIPPET_NOT_RELEVANT b'784f9750275e1653e4b675250e64db28'
ACTION SNIPPET 10000 6123 SNIPPET_NOT_RELEVANT b'80dc300ac480a14f1d4e694307fae100'
ACTION SNIPPET 10000 6126 SNIPPET_NOT_RELEVANT b'30a3879ec408d88836ca40a219e2ca06'
ACTION SNIPPET 10000 6129 SNIPPET_NOT_RELEVANT b'98360cbe5a589cd75f51b2fd2116062e'
ACTION SNIPPET 10000 6132 SNIPPET_NOT_RELEVANT b'e6f1ec24-5225-11e3-9e2c-e1d01116fd98'
ACTION SNIPPET 10000 6135 SNIPPET_NOT_RELEVANT b'426b48d8-09ad-11e7-93dc-00f9bdd74ed1'
ACTION SNIPPET 10000 6138 SEEN_PREVIOUSLY b'3a3d23be8e51f34403d256a44d87cdf4'
ACTION SNIPPET 10000 6141 SNIPPET_NOT_RELEVANT b'7b8eb936-e098-11e5-9c36-e1902f6b6571'
ACTION SNIPPET 10000 6144 SEEN_PREVIOUSLY b'99adc1bc-10af-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 6147 SNIPPET_NOT_RELEVANT b'8574431851b80d9d17f814e62c4a20cb'
ACTION SNIPPET 10000 6150 SEEN_PREVIOUSLY b'3fda8b02e50d14fafef10f318e1220cb'
ACTION SNIPPET 10000 6153 SNIPPET_NOT_RELEVANT b'35762186-7ce8-11e1-b19e-2a1d7a793e3a'
ACTION SNIPPET 10000 6156 SNIPPET_NOT_RELEVANT b'e9d138f0-a857-11e2-a8e2-5b98cb59187f'
ACTION SNIPPET 10000 6159 SNIPPET_NOT_RELEVANT b'a2768b7e-3a46-11e7-a59b-26e0451a96fd'
ACTION SNIPPET 10000 6162 SNIPPET_NOT_RELEVANT b'c430ad3e-3d8e-11e3-b6a9-da62c264f40e'
ACTION SNIPPET 10000 6165 SNIPPET_NOT_RELEVANT b'025eaf01fff962096a71dc1edb3a3b1d'
ACTION SNIPPET 10000 6168 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 6171 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 6174 SNIPPET_NOT_RELEVANT b'3e00e97316aa6988cadaeee660aec843'
ACTION SNIPPET 10000 6177 SNIPPET_NOT_RELEVANT b'085116e7f5c1f4139917cc5971f8411b'
ACTION SNIPPET 10000 6180 SNIPPET_NOT_RELEVANT b'98dacf79cd50f59cd4c78141f11e315a'
ACTION SNIPPET 10000 6183 SNIPPET_NOT_RELEVANT b'be11f1b16fcfd55d461715179cfa1185'
ACTION SNIPPET 10000 6186 SNIPPET_NOT_RELEVANT b'b6a6f820-2943-11e4-8593-da634b334390'
ACTION SNIPPET 10000 6189 SNIPPET_NOT_RELEVANT b'61f57bbbf6c11dadbd4582931ac1eb09'
ACTION SNIPPET 10000 6192 SNIPPET_NOT_RELEVANT b'2eca61a4-6f86-11e1-9118-82b72e1e284a'
ACTION SNIPPET 10000 6195 SEEN_PREVIOUSLY b'04c1ce95481223321c8a6f02d662f6f1'
ACTION QUERY 10000 6205 How do airport security measures affect the tourism industry?
ACTION SERP 10000 6210 EXAMINE_SERP
ACTION SNIPPET 10000 6213 SNIPPET_NOT_RELEVANT b'960a655e37a62111439e35f268d4952a'
ACTION SNIPPET 10000 6216 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 6219 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 6222 SNIPPET_NOT_RELEVANT b'2bd1b1fc0ee17ec5f19f87aebd189a34'
ACTION SNIPPET 10000 6225 SNIPPET_NOT_RELEVANT b'1c8c97598e1f2c03a3fb7cc079df05a2'
ACTION SNIPPET 10000 6228 SNIPPET_NOT_RELEVANT b'5206ffc2-a6cd-11e2-a8e2-5b98cb59187f'
ACTION SNIPPET 10000 6231 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 6234 SEEN_PREVIOUSLY b'5d9d3259b1068d987537826300058fcb'
ACTION SNIPPET 10000 6237 SNIPPET_NOT_RELEVANT b'ee122456-e1ef-11e3-8dcc-d6b7fede081a'
ACTION SNIPPET 10000 6240 SNIPPET_NOT_RELEVANT b'a5cedca6-3d65-11e6-9e16-4cf01a41decb'
ACTION SNIPPET 10000 6243 SNIPPET_NOT_RELEVANT b'7a66cc7b35e2eb04a661b544a0851fd6'
ACTION SNIPPET 10000 6246 SEEN_PREVIOUSLY b'185a14ae-5f4b-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 6249 SNIPPET_NOT_RELEVANT b'263dbc64-49a6-41d5-a243-8cd2c543deba'
ACTION SNIPPET 10000 6252 SNIPPET_NOT_RELEVANT b'ccec60c6-2df8-11e3-8ade-a1f23cda135e'
ACTION SNIPPET 10000 6255 SNIPPET_NOT_RELEVANT b'f0ccbf56-a1a7-11e6-a44d-cc2898cfab06'
ACTION SNIPPET 10000 6258 SNIPPET_NOT_RELEVANT b'fd881a6e-0555-11e5-8bda-c7b4e9a8f7ac'
ACTION SNIPPET 10000 6261 SNIPPET_NOT_RELEVANT b'6c30631a-87cc-11e5-9a07-453018f9a0ec'
ACTION SNIPPET 10000 6264 SNIPPET_NOT_RELEVANT b'c7a58eeddf8fd18f05bc3a5ca64cea6d'
ACTION SNIPPET 10000 6267 SNIPPET_NOT_RELEVANT b'04f985ec-228b-11e5-84d5-eb37ee8eaa61'
ACTION SNIPPET 10000 6270 SNIPPET_NOT_RELEVANT b'4a6d20be-429e-4907-8164-7aade3183bcd'
ACTION SNIPPET 10000 6273 SNIPPET_NOT_RELEVANT b'8ee8a12fbdf38051d5c3fb6ed0cc05f7'
ACTION SNIPPET 10000 6276 SNIPPET_NOT_RELEVANT b'6cb177c0-840c-11e5-8bd2-680fff868306'
ACTION SNIPPET 10000 6279 SNIPPET_NOT_RELEVANT b'f4636388-68d4-11e1-acc6-32fefc7ccd67'
ACTION SNIPPET 10000 6282 SNIPPET_NOT_RELEVANT b'f56b4d587366e53257bfc193d03eb23c'
ACTION SNIPPET 10000 6285 SNIPPET_NOT_RELEVANT b'cf6b7c8f70aeaaeafd6ca18701215c98'
ACTION SNIPPET 10000 6288 SNIPPET_NOT_RELEVANT b'd9f66c24-9629-11e2-894a-b984cbdff2e6'
ACTION SNIPPET 10000 6291 SNIPPET_NOT_RELEVANT b'2b91d61a-3e5e-11e6-9e16-4cf01a41decb'
ACTION SNIPPET 10000 6294 SNIPPET_NOT_RELEVANT b'1b932e72-a86f-11e2-8302-3c7e0ea97057'
ACTION SNIPPET 10000 6297 SEEN_PREVIOUSLY b'c73fa254-72ca-11e1-ab86-1f92b6642693'
ACTION SNIPPET 10000 6300 SNIPPET_NOT_RELEVANT b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 6303 SEEN_PREVIOUSLY b'3fda8b02e50d14fafef10f318e1220cb'
ACTION SNIPPET 10000 6306 SNIPPET_NOT_RELEVANT b'9de3cc825141cad79f520011cbabff4f'
ACTION SNIPPET 10000 6309 SNIPPET_NOT_RELEVANT b'2eca61a4-6f86-11e1-9118-82b72e1e284a'
ACTION SNIPPET 10000 6312 SNIPPET_NOT_RELEVANT b'875404d0-7b4f-11e2-9c27-fdd594ea6286'
ACTION SNIPPET 10000 6315 SNIPPET_NOT_RELEVANT b'a2768b7e-3a46-11e7-a59b-26e0451a96fd'
ACTION SNIPPET 10000 6318 SNIPPET_NOT_RELEVANT b'45ab066c-826f-11e5-8bd2-680fff868306'
ACTION SNIPPET 10000 6321 SNIPPET_NOT_RELEVANT b'9805f874-0eb1-11e3-bdf6-e4fc677d94a1'
ACTION SNIPPET 10000 6324 SNIPPET_NOT_RELEVANT b'a838df4a-eb16-11e2-818e-aa29e855f3ab'
